ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
147,12,-154,130,77,-90,11120,10,부베 약탈자
148,12,-96,130,-821,-90,11120,10,부베 약탈자
149,12,231,130,-569,-90,11120,10,부베 약탈자
150,12,2030,185,-428,-90,11120,10,부베 약탈자
151,12,2054,185,150,-90,11120,10,부베 약탈자
152,14,181.55257,130.0227,-673.93396,-90,11120,10,위버(스마트젠)
153,14,-37.895172,130.0227,-764.7075,-90,11120,10,위버(스마트젠)
154,14,-137,130,-871,-90,11120,10,위버(스마트젠)
155,14,268.08817,130.0227,-524.2529,-90,11120,10,위버(스마트젠)
156,14,143.56892,130.0227,-573.7747,-90,11120,10,위버(스마트젠)
157,14,-203,130,-636,-90,11120,10,위버(스마트젠)
158,14,-131.708,130.0227,-378.45108,-90,11120,10,위버(스마트젠)
161,14,618,130,-921,-90,11120,10,위버(스마트젠)
165,14,654,130,-833,-90,11120,10,위버(스마트젠)
166,14,854,130,-798,-90,11120,10,위버(스마트젠)
167,14,831,130,-882,-90,11120,10,위버(스마트젠)
168,11,429,130,-680,-90,11120,10,부베 약탈자
172,11,165,130,-547,-90,11120,10,부베 약탈자
174,11,260,130,-658,-90,11120,10,부베 약탈자
177,11,388,130,-271,-90,11120,10,부베 약탈자
178,11,163,130,-282,-90,11120,10,부베 약탈자
181,11,421,130,-420,-90,11120,10,부베 약탈자
183,14,1446,185,952,-90,11120,10,부베 약탈자
189,14,1939,185,174,-90,11120,10,부베 약탈자
190,14,1847,185,294,-90,11120,10,부베 약탈자
191,14,2030.6299,185.0949,369.79553,-90,11120,10,부베 약탈자
196,12,1720,185,1033,-90,11120,10,부베 약탈자
197,12,2206,185,1118,-90,11120,10,부베 약탈자
203,38,164,130,440,-90,11120,1,부베 약탈자
204,2,167,151,697,-90,11120,1,부베 약탈자
205,39,206,130,428,-90,11120,1,부베 약탈자
206,40,487.258,130.0227,-309.2897,-90,11120,1,부베 약탈자
207,40,515.2833,130.0227,-528.2397,-90,11120,1,부베 약탈자
208,45,357,130,593,-90,11120,1,부베 약탈자
209,46,210,130,260,-90,11120,1,부베 약탈자
210,42,615,130,-196,-90,11120,1,부베 약탈자
211,43,741,130,411,-90,11120,1,부베 약탈자
212,41,660.7096,130.0227,-453.27393,-90,11120,1,부베 약탈자
214,47,462,130,-882,-90,11120,1,부베 약탈자
215,48,-2124,130,1122,-90,11120,1,부베 약탈자
216,49,1165.0042,138.7939,218.17532,-90,11120,1,부베 약탈자
217,50,1242,130,339,-90,11120,1,부베 약탈자
218,51,1886.6578,185.0949,-476.8274,-90,11120,1,부베 약탈자
219,53,205,151,667,-90,11120,1,부베 약탈자
220,52,133,151,672,-90,11120,1,부베 약탈자
222,61,301,130,-569,87,11120,10,보급품 상자
223,62,289,130,-758,87,11120,10,보급품 상자
224,63,176,130,-492,87,11120,10,보급품 상자
225,64,125,130,-247,87,11120,10,보급품 상자
226,65,-158,130,-876,87,11120,10,보급품 상자
227,66,-270,130,-581,87,11120,10,보급품 상자
228,67,-223,130,-452,87,11120,10,보급품 상자
229,68,952,130,-742,87,11120,10,보급품 상자
230,69,728,130,-789,87,11120,10,보급품 상자
231,70,309.89563,130.0227,-335.39978,87,11120,10,보급품 상자
232,71,600,130,-19,87,11120,10,보급품 상자
233,14,1596.8788,130.0227,222.25282,-90,11120,10,부베 약탈자
235,14,1518.1165,130.0227,205.74327,-90,11120,10,부베 약탈자
236,14,1657.2533,130.0227,95.505554,-90,11120,10,부베 약탈자
237,14,1554,130,130,-90,11120,10,부베 약탈자
239,14,1732,130,150,-90,11120,10,부베 약탈자
240,14,1376.0139,185.8466,761.81067,-90,11120,10,부베 약탈자
241,14,1273.9951,130.0227,586.33527,-90,11120,10,부베 약탈자
242,14,1343.0482,130.0227,525.35785,-90,11120,10,부베 약탈자
244,14,1296.2782,177.43521,685.33264,-90,11120,10,부베 약탈자
246,14,1299.6434,185.8466,797.14,-90,11120,10,부베 약탈자
247,9,2038.9165,185.0949,381.7809,-90,11120,10,부베 약탈자
251,9,2095.055,185.0949,23.893608,-90,11120,10,부베 약탈자
253,14,1466,185,847,-90,11120,10,부베 약탈자
254,14,1508,185,896,-90,11120,10,부베 약탈자
255,54,1650,186,931,-90,20041,1,광산 마을 진입(2)
256,48,-2241,130,1047,-90,20041,1,아라스의 의뢰(2)
257,33,233,157,724,-90,40120,1,여신 바카리네의 상
258,38,-46,151,818,0,40120,1,여신 바카리네의 상
260,30,-1290,130,928,-90,40120,1,여신 바카리네의 상
704,704,-1143,129,884,0,40120,1,여신 바카리네의 상
259,12,-1932,243,-988,0,40120,10,여신 바카리네의 상
261,12,-660,243,-762,0,40120,10,여신 바카리네의 상
262,12,-967,243,-809,0,40120,10,여신 바카리네의 상
263,12,-1456,130,-395,0,40120,10,여신 바카리네의 상
264,12,-1180,130,-278,0,40120,10,여신 바카리네의 상
265,12,-1225,130,138,0,40120,10,여신 바카리네의 상
266,12,-950,130,78,0,40120,10,여신 바카리네의 상
267,12,-1081,130,238,0,40120,10,여신 바카리네의 상
268,12,-1029,130,350,0,40120,10,여신 바카리네의 상
269,12,-1005,130,616,0,40120,10,여신 바카리네의 상
270,12,-1184,130,905,0,40120,10,여신 바카리네의 상
271,12,-1449,130,808,0,40120,10,여신 바카리네의 상
272,12,-1519,130,618,0,40120,10,여신 바카리네의 상
273,12,-1698,130,786,0,40120,10,여신 바카리네의 상
274,12,-1779,130,614,0,40120,10,여신 바카리네의 상
275,12,-2230,130,846,0,40120,10,여신 바카리네의 상
276,12,-2342,130,1074,0,40120,10,여신 바카리네의 상
277,12,-2147,130,1227,0,40120,10,여신 바카리네의 상
278,12,-2123,130,1365,0,40120,10,여신 바카리네의 상
279,12,-2173,130,1607,0,40120,10,여신 바카리네의 상
280,12,-2439,130,1592,0,40120,10,여신 바카리네의 상
281,12,-679,130,229,0,40120,10,여신 바카리네의 상
282,12,-488,130,-35,0,40120,10,여신 바카리네의 상
283,12,-316,130,185,0,40120,10,여신 바카리네의 상
284,12,-177,130,-332,0,40120,10,여신 바카리네의 상
285,12,-50,130,41,0,40120,10,여신 바카리네의 상
286,12,-87,130,217,0,40120,10,여신 바카리네의 상
287,12,-249,130,322,0,40120,10,여신 바카리네의 상
288,12,-276,130,528,0,40120,10,여신 바카리네의 상
289,12,-434,130,683,0,40120,10,여신 바카리네의 상
290,12,-771,130,1137,0,40120,10,여신 바카리네의 상
291,12,-650,130,1155,0,40120,10,여신 바카리네의 상
292,12,-672,130,1023,0,40120,10,여신 바카리네의 상
293,12,-323,130,1184,0,40120,10,여신 바카리네의 상
294,12,-413,130,998,0,40120,10,여신 바카리네의 상
295,12,-232,130,959,0,40120,10,여신 바카리네의 상
296,12,37,162,1257,0,40120,10,여신 바카리네의 상
297,12,32,162,1078,0,40120,10,여신 바카리네의 상
298,12,-1323.5741,130.0227,-236.76746,0,40120,10,여신 바카리네의 상
299,12,566,162,871,0,40120,10,여신 바카리네의 상
300,12,586,162,751,0,40120,10,여신 바카리네의 상
301,12,646,130,542,0,40120,10,여신 바카리네의 상
302,12,543,130,496,0,40120,10,여신 바카리네의 상
303,12,936,130,269,0,40120,10,여신 바카리네의 상
304,12,678,130,104,0,40120,10,여신 바카리네의 상
305,12,693.9263,130.28241,-41.317894,0,40120,10,여신 바카리네의 상
306,12,371.82144,130.0227,-311.6812,0,40120,10,여신 바카리네의 상
307,12,351,130,-399,0,40120,10,여신 바카리네의 상
308,12,154,130,-392,0,40120,10,여신 바카리네의 상
309,12,423,130,-656,0,40120,10,여신 바카리네의 상
310,12,636,130,-611,-82,40120,10,여신 바카리네의 상
311,12,635,130,-830,0,40120,10,여신 바카리네의 상
312,12,480,130,-963,0,40120,10,여신 바카리네의 상
313,12,843,130,-798,0,40120,10,여신 바카리네의 상
314,12,772,130,-954,0,40120,10,여신 바카리네의 상
315,12,1305,130,565,0,40120,10,여신 바카리네의 상
316,12,1390,185,837,0,40120,10,여신 바카리네의 상
317,12,1873,185,1044,0,40120,10,여신 바카리네의 상
318,12,1999,185,1144,0,40120,10,여신 바카리네의 상
319,12,1537,130,200,0,40120,10,여신 바카리네의 상
320,12,1706,130,208,0,40120,10,여신 바카리네의 상
321,12,2022,185,319,0,40120,10,여신 바카리네의 상
322,12,2046,185,-1,0,40120,10,여신 바카리네의 상
10,14,712,130,-895,0,40120,10,여신 바카리네의 상
10005,10001,561.9751,162.4583,1145.892,-90,41219,1,체이퍼
10009,10005,-969,130,63,-39,41219,1,게시판
10006,10002,456.11182,162.4583,1187.9205,-90,41219,1,체이퍼
10010,10006,-1927.1439,130.0227,1041.3624,0,400981,0,포포리온
10072,10009,1145,130,-725,0,0,0,함정형
10073,10010,-2005,130,1639,0,0,0,함정형
10075,10011,-2368.3542,130.0227,1278.7267,0,0,0,포포리온
10077,10011,-1840.894,130.0227,742.63513,0,0,0,포포리온
10081,10011,-2149.215,130.0227,831.1933,0,0,0,포포리온
10085,10011,-1765,130,595,0,0,0,포포리온
10086,10011,-1985.55,130.0227,1064.5444,0,0,0,포포리온
10093,11,-919.7093,130.0227,931.91504,0,0,0,츄파카브라
10094,11,-460,130,1113,0,0,0,츄파카브라
10095,11,-291,130,907,0,0,0,츄파카브라
10097,11,-254,130,1148,0,0,0,츄파카브라
10101,11,-860.30164,130.0227,568.4828,0,0,0,츄파카브라
10102,11,-993.1989,130.0227,776.5989,0,0,0,츄파카브라
10103,10011,-1892,130,955,0,0,0,포포리온
10109,10011,-2227.6328,130.0227,1089.1436,0,0,0,포포리온
10110,10012,307.31,130.02,369.86,0,0,0,필드젠X
10111,10012,2048.78,185.09,-308.63,0,0,0,필드젠X
10112,10012,672.1855,130.0227,-472.77124,0,0,0,필드젠X
10115,10012,-2335.3,130.02,1316.72,0,0,0,필드젠X
10116,10012,-2069.1875,130.0227,1625.5533,0,0,0,필드젠X
10117,10012,1623.5782,190.3209,909.28925,0,0,0,필드젠X
10118,10012,1255.1149,130.0227,216.41473,0,0,0,필드젠X
10120,10012,894.24,199.52,-125.49,0,0,0,필드젠X
10122,10012,906.65,199.99,-595.02,0,0,0,필드젠X
10123,10012,2468.0916,130.0227,1035.2854,0,0,0,필드젠X
10124,10012,2568.3367,130.0227,1027.1962,0,0,0,필드젠X
10125,10015,331.51562,162.4583,1177.0013,-90,48003,1,바바리안 마스터
10141,10017,-1247.5085,243.5222,-1485.4878,0,0,0,보코르 4차 전직용
10142,10018,564.03656,130.0227,278.16266,0,0,0,JOB_PYROMANCER4_1_TRIGGER
10143,10019,2017.1641,185.0949,-395.47284,0,0,0,JOB_LINKER4_1_TRIGGER
10144,10020,258.80804,130.0227,-563.19403,0,0,0,스마트젠_츄파카브라
10145,10021,-2269.651,130.0227,1192.537,0,0,0,"위저드,파이로맨서,크리오맨서5차전직용히든트리거"
10146,10023,49.24,130.12,-963.25,0,0,0,보물 상자 LV2
10147,10024,-2207.4155,243.5222,-1057.3994,-89,0,0,동쪽 숲 경계병
10148,10025,-2213.9436,243.5222,-1111.9604,105,0,0,동쪽 숲 경계병
10158,10011,-994.88434,130.0227,498.73575,0,0,0,포포리온
10159,10011,-843.18036,130.0227,559.9528,0,0,0,포포리온
10161,10011,-915.6565,130.0227,744.29175,0,0,0,포포리온
10163,10011,-1990.8632,243.5222,-1187.754,0,0,0,포포리온
10164,10011,-1971.9531,243.5222,-1430.1814,0,0,0,포포리온
10165,10011,-1887.691,243.5222,-1060.5604,0,0,0,포포리온
10166,10011,-1947.2255,243.5222,-1337.2001,0,0,0,포포리온
10167,10011,-1985.9625,243.5222,-1047.5697,0,0,0,포포리온
10172,10011,-796.8218,243.5222,-1168.5641,0,0,0,포포리온
10173,10011,-987.0851,243.5222,-1443.2349,0,0,0,포포리온
10174,10011,-835.3502,243.5222,-843.40186,0,0,0,포포리온
10175,10011,-1046.309,243.5222,-1249.9479,0,0,0,포포리온
10176,10011,-1122.596,243.5222,-1559.5442,0,0,0,포포리온
10177,10026,-2010.5305,243.5222,-971.0856,0,0,0,츄파카브라
10178,10026,-1917.9153,243.5222,-961.36273,0,0,0,츄파카브라
10179,10026,-1992.7848,243.5222,-1328.6621,0,0,0,츄파카브라
10180,10026,-1821.18,243.5222,-1165.9307,0,0,0,츄파카브라
10181,10026,-1955.38,243.5222,-1269.7145,0,0,0,츄파카브라
10182,10026,-1813.9086,243.5222,-1480.6727,0,0,0,츄파카브라
10183,10026,-1881.3862,243.5222,-1546.1348,0,0,0,츄파카브라
10184,10026,-1625.9272,243.5222,-1464.0221,0,0,0,츄파카브라
10185,10026,-1311.7227,243.5222,-1471.2858,0,0,0,츄파카브라
10186,10026,-1263.4482,243.5222,-1573.5892,0,0,0,츄파카브라
10187,10026,-1159.3401,243.5222,-1391.4847,0,0,0,츄파카브라
10188,10026,-1063.2109,243.5222,-1490.6077,0,0,0,츄파카브라
10189,10026,-913.03,243.5222,-1266.498,0,0,0,츄파카브라
10190,10026,-1005.0578,243.5222,-1164.5784,0,0,0,츄파카브라
10191,10026,-959.2174,243.5222,-1426.8529,0,0,0,츄파카브라
10192,10026,-755.62164,243.5222,-969.85876,0,0,0,츄파카브라
10193,10026,-880.12445,243.5222,-865.8571,0,0,0,츄파카브라
10194,10026,-810.37933,243.5222,-698.9751,0,0,0,츄파카브라
10195,10026,-910.8063,243.5222,-546.2359,0,0,0,츄파카브라
10196,10026,-1921.7312,243.5222,-1180.6476,0,0,0,츄파카브라
10197,10027,-1971.7739,243.5222,-1078.5951,0,0,0,포포리온
10198,10027,-1982.229,243.5222,-1326.2974,0,0,0,포포리온
10199,10027,-1837.6208,243.5222,-1238.417,0,0,0,포포리온
10200,10027,-1839.5162,243.5222,-1439.9487,0,0,0,포포리온
10201,10027,-1958.9437,243.5222,-1474.009,0,0,0,포포리온
10202,10027,-1601.8713,243.5222,-1459.9364,0,0,0,포포리온
10203,10027,-1339.1614,243.5222,-1495.0128,0,0,0,포포리온
10204,10027,-1202.0392,243.5222,-1398.2892,0,0,0,포포리온
10205,10027,-1029.8602,243.5222,-1521.7524,0,0,0,포포리온
10206,10027,-877.6972,243.5222,-1165.6431,0,0,0,포포리온
10207,10027,-1040.0602,243.5222,-1230.8342,0,0,0,포포리온
10208,10027,-886.7796,243.5222,-1345.2092,0,0,0,포포리온
10209,10027,-835.0664,243.5222,-899.12335,0,0,0,포포리온
10210,10027,-943.9983,243.5222,-956.24524,0,0,0,포포리온
10211,10027,-959.87305,243.5222,-1256.3824,0,0,0,포포리온
10212,10027,-1108.8827,243.5222,-1581.1145,0,0,0,포포리온
10213,10027,-690.60876,243.5222,-1000.6702,0,0,0,포포리온
10214,10027,-1941.5376,243.5222,-1188.4371,0,0,0,포포리온
10221,10012,-1220.981,130.0227,-138.69225,0,0,0,필드젠X
10222,10012,-2211.1277,243.5222,-1078.5287,0,0,0,필드젠X
10223,10012,496.6812,162.4583,1228.2524,0,0,0,필드젠X
10224,10034,74.9924,151.7621,713.1538,0,0,0,필드젠X
10225,10012,753.00494,130.0227,416.69647,0,0,0,필드젠X
10226,10012,-1324.6078,130.0227,923.2641,0,0,0,필드젠X
10227,10012,600.9479,130.0227,-238.47176,0,0,0,필드젠X
10228,10035,1257.5128,130.0227,345.1109,0,0,0,필드젠X
10229,10036,-391.65002,130.0227,1104.015,0,0,0,포포리온
10230,10036,-772.93024,130.0227,1040.5347,0,0,0,포포리온
10231,10037,478.7444,130.0227,-511.83997,0,0,0,UnvisibleName
10232,10037,487.40356,130.0227,-468.58295,-42,0,0,UnvisibleName
10233,10037,578.24066,130.0227,-448.1719,53,0,0,UnvisibleName
10234,10038,-269.26913,130.0227,1009.522,0,0,0,SIAULIA_2_JOB_SPARRING_TRIGGER
10235,10039,-2235.57,130.12,690.81,0,0,0,보물 상자 LV1
10236,10040,936.85,170.4,6.98,0,0,0,이벤트 트리거
10237,10041,-132.31,130.02,-26.81,0,0,0,이벤트 트리거2
10238,10042,223.62,130.02,-455.3,100,0,0,보급품 상자
10239,10042,279.23,130.02,-214.07,39,0,0,보급품 상자
10240,10042,321.41,130.02,-702.45,99,0,0,보급품 상자
10241,10042,440.45,130.02,-343.8,43,0,0,보급품 상자
10242,10042,486.08,130.02,-162.39,80,0,0,보급품 상자
10243,10042,491.63,130.05,-579.61,83,0,0,보급품 상자
10244,10042,78.19,130.02,-366.91,105,0,0,보급품 상자
