ClassID,GenType,NPCID,PosX,PosY,PosZ,Direction,AnchorRange,Name
60,21,0,2146.283,425.66568,465.89615,0,0,붉은 마이즈
63,21,0,2161.492,425.66568,601.93463,0,0,붉은 마이즈
64,21,0,2121.4375,426.26898,138.04279,0,0,붉은 마이즈
65,21,0,1918.5614,426.26898,-56.61683,0,0,붉은 마이즈
66,21,0,1741.7815,426.26898,-400.90875,0,0,붉은 마이즈
67,21,0,2013.9183,426.26898,-482.44333,0,0,붉은 마이즈
68,21,0,2114.3313,426.26898,-135.5637,0,0,붉은 마이즈
69,21,0,1950.3838,426.26898,-264.04916,0,0,붉은 마이즈
70,21,0,1503.0817,525.1046,-111.95293,0,0,붉은 마이즈
71,21,0,1493.0375,571.2765,105.58304,0,0,붉은 마이즈
72,21,0,1878.4362,426.26898,85.684105,0,0,붉은 마이즈
73,22,0,893.321,373.18915,-2607.1255,0,0,붉은 샤울라브
74,22,0,876.74963,373.18915,-2463.118,0,0,붉은 샤울라브
75,22,0,800.93536,373.18915,-2334.1414,0,0,붉은 샤울라브
77,22,0,820.6537,382.4035,-1886.2838,0,0,붉은 샤울라브
78,22,0,783.3977,373.18915,-1762.1866,0,0,붉은 샤울라브
79,22,0,793.9545,373.18915,-1333.3702,0,0,붉은 샤울라브
80,22,0,944.92334,373.18915,-1366.3298,0,0,붉은 샤울라브
83,22,0,1692.0659,373.18915,-1339.347,0,0,붉은 샤울라브
93,22,0,1521.2882,373.18915,-2464.7844,0,0,붉은 샤울라브
94,22,0,1915.6482,373.18915,-2075.4202,0,0,붉은 샤울라브
95,22,0,1649.9957,373.18915,-2046.8551,0,0,붉은 샤울라브
96,22,0,2002.5045,373.18915,-1846.5056,0,0,붉은 샤울라브
98,22,0,2394.9104,373.18362,-1381.2947,0,0,붉은 샤울라브
99,22,0,2460.8403,373.2803,-960.9972,0,0,붉은 샤울라브
100,22,0,2301.7502,373.15274,-1028.251,0,0,붉은 샤울라브
101,22,0,2248.9941,423.07513,-779.1828,0,0,붉은 샤울라브
102,22,0,2205.513,426.16504,-560.5043,0,0,붉은 샤울라브
103,22,0,2000.3307,426.26895,-579.6736,0,0,붉은 샤울라브
104,22,0,2129.3416,426.26898,-349.51614,0,0,붉은 샤울라브
105,22,0,1775.3434,426.26898,-336.48535,0,0,붉은 샤울라브
106,22,0,1845.1818,426.26898,51.331596,0,0,붉은 샤울라브
107,22,0,2014.65,426.26898,45.86151,0,0,붉은 샤울라브
109,22,0,701.741,373.18915,-2216.0386,0,0,붉은 샤울라브
110,22,0,610.79926,373.12302,-2166.64,0,0,붉은 샤울라브
122,23,0,-495.42603,568.16473,-2445.0955,0,0,검은 샤울라브 궁수
123,23,0,-646.51385,574.03577,-2521.8228,0,0,검은 샤울라브 궁수
124,23,0,-1015.6567,574.03577,-2366.5532,0,0,검은 샤울라브 궁수
125,23,0,-1132.5718,574.03577,-2258.8577,0,0,검은 샤울라브 궁수
127,23,0,-997.57184,595.031,-1660.6022,0,0,검은 샤울라브 궁수
128,23,0,-1285.3207,595.031,-1633.0464,0,0,검은 샤울라브 궁수
129,23,0,-1275.4515,595.031,-1347.9146,0,0,검은 샤울라브 궁수
130,23,0,-1381.6722,595.031,-1193.5049,0,0,검은 샤울라브 궁수
132,23,0,-1423.5627,595.031,-766.53564,0,0,검은 샤울라브 궁수
133,23,0,-979.65295,500.2809,-742.6397,0,0,검은 샤울라브 궁수
134,23,0,-1078.638,500.2809,-431.22955,0,0,검은 샤울라브 궁수
135,23,0,-1148.5497,500.2809,-561.71106,0,0,검은 샤울라브 궁수
136,23,0,-1035.221,500.2809,-165.89482,0,0,검은 샤울라브 궁수
137,23,0,-1735.6049,595.0547,-257.94095,0,0,검은 샤울라브 궁수
138,23,0,-1549.7649,595.031,-702.5398,0,0,검은 샤울라브 궁수
140,23,0,-1866.0592,595.0547,258.8877,0,0,검은 샤울라브 궁수
141,23,0,-1688.7826,595.0547,78.187904,0,0,검은 샤울라브 궁수
142,23,0,-1805.84,595.0547,651.0173,0,0,검은 샤울라브 궁수
143,23,0,-982.6972,593.9862,-1070.771,0,0,검은 샤울라브 궁수
144,23,0,-1120.7948,595.031,-1138.859,0,0,검은 샤울라브 궁수
145,23,0,-1264.9033,595.031,-1488.5614,0,0,검은 샤울라브 궁수
146,23,0,-1238.6027,575.2891,-1982.5831,0,0,검은 샤울라브 궁수
147,23,0,-975.8294,574.03577,-2477.932,0,0,검은 샤울라브 궁수
149,23,0,-328.29132,471.89096,-2481.5518,0,0,검은 샤울라브 궁수
150,23,0,-37.040615,450.86487,-2298.1675,0,0,검은 샤울라브 궁수
151,23,0,-24.048008,432.64886,-2447.1748,0,0,검은 샤울라브 궁수
152,23,0,64.39075,411.0963,-2519.9697,0,0,검은 샤울라브 궁수
153,23,0,193.24736,381.0828,-2298.646,0,0,검은 샤울라브 궁수
154,23,0,128.18239,406.62253,-2337.3516,0,0,검은 샤울라브 궁수
155,23,0,273.31693,373.02246,-2422.5947,0,0,검은 샤울라브 궁수
158,23,0,101.44498,491.02722,-2042.9755,0,0,검은 샤울라브 궁수
159,23,0,195.50189,511.02722,-1960.2981,0,0,검은 샤울라브 궁수
161,24,0,1761.7628,373.18915,-1203.0839,0,0,검은 샤울라브 메이지
162,24,0,1576.976,373.18915,-1481.9373,0,0,검은 샤울라브 메이지
163,24,0,1510.755,373.18915,-1187.5377,0,0,검은 샤울라브 메이지
164,24,0,1295.566,373.18915,-1386.1912,0,0,검은 샤울라브 메이지
165,24,0,1059.8524,373.18915,-1263.9625,0,0,검은 샤울라브 메이지
166,24,0,848.8052,373.18915,-1477.4841,0,0,검은 샤울라브 메이지
167,24,0,688.95856,524.79047,-978.0567,0,0,검은 샤울라브 메이지
169,24,0,365.50626,524.9609,-334.67023,0,0,검은 샤울라브 메이지
170,24,0,98.35216,552.62524,-590.53296,0,0,검은 샤울라브 메이지
171,24,0,394.13504,546.25073,-646.34827,0,0,검은 샤울라브 메이지
172,24,0,627.61475,527.812,-515.63574,0,0,검은 샤울라브 메이지
173,24,0,1416.8707,525.1024,-260.48718,0,0,검은 샤울라브 메이지
174,24,0,1345.5056,531.38666,-104.76668,0,0,검은 샤울라브 메이지
175,24,0,1540.8214,571.2961,209.20139,0,0,검은 샤울라브 메이지
176,24,0,1694.6772,431.9967,-163.12444,0,0,검은 샤울라브 메이지
177,24,0,1791.0756,426.26898,-531.3318,0,0,검은 샤울라브 메이지
178,24,0,2066.7148,426.26898,-246.89128,0,0,검은 샤울라브 메이지
179,24,0,1970.0072,426.26898,150.66402,0,0,검은 샤울라브 메이지
180,24,0,1687.2078,497.5091,-413.925,0,0,검은 샤울라브 메이지
181,24,0,1305.9594,561.0198,-129.03714,0,0,검은 샤울라브 메이지
182,24,0,1167.0508,571.3794,23.757092,0,0,검은 샤울라브 메이지
183,24,0,-1135.0632,595.031,-1627.5085,0,0,검은 샤울라브 메이지
184,24,0,-1277.2329,595.031,-1818.287,0,0,검은 샤울라브 메이지
185,24,0,-982.5416,595.031,-1628.6934,0,0,검은 샤울라브 메이지
187,24,0,-1116.0577,595.031,-1710.2195,0,0,검은 샤울라브 메이지
188,24,0,-1367.3727,595.031,-1361.8579,0,0,검은 샤울라브 메이지
189,24,0,-1237.9586,578.021,-917.4819,0,0,검은 샤울라브 메이지
190,24,0,-1428.3651,595.031,-1035.3206,0,0,검은 샤울라브 메이지
191,24,0,-1437.3181,595.031,-766.2187,0,0,검은 샤울라브 메이지
192,24,0,-1102.3975,507.97058,-841.9825,0,0,검은 샤울라브 메이지
193,24,0,-1018.026,500.2809,-411.17538,0,0,검은 샤울라브 메이지
194,24,0,-1065.1066,500.28094,-580.6156,0,0,검은 샤울라브 메이지
195,24,0,-1059.6909,500.2809,-148.64912,0,0,검은 샤울라브 메이지
196,24,0,-1237.99,595.031,-1107.2709,0,0,검은 샤울라브 메이지
197,25,0,1510.9526,497.5091,-263.71704,0,0,검은 샤울라브 궁수
198,26,0,716.47,471.54,1235.67,0,0,나무뿌리 수정
199,26,0,931.99,426.51,1295.65,0,0,나무뿌리 수정
200,26,0,2161.47,426.18,1061.71,0,0,나무뿌리 수정
201,26,0,2053,426.27,-362.31,0,0,나무뿌리 수정
202,26,0,1273.99,524.99,-383.09,0,0,나무뿌리 수정
203,26,0,1675.77,435.39,18.69,0,0,나무뿌리 수정
204,26,0,886.34,524.39,-685.85,0,0,나무뿌리 수정
205,26,0,515.76,527.81,-521.15,0,0,나무뿌리 수정
206,26,0,533.14,524.96,278.12,0,0,나무뿌리 수정
207,26,0,733.27,373.19,-1430.89,0,0,나무뿌리 수정
208,26,0,1597.37,373.19,-1273.62,0,0,나무뿌리 수정
209,26,0,2425.39,373.24,-1110.95,0,0,나무뿌리 수정
210,26,0,2168.32,373.19,-2029.72,0,0,나무뿌리 수정
211,26,0,1242.74,373.19,-2209.99,0,0,나무뿌리 수정
212,26,0,89.38,413.94,-2305.83,0,0,나무뿌리 수정
213,26,0,-424.04,526.01,-2468.54,0,0,나무뿌리 수정
214,26,0,-978.97,574.04,-2415.9,0,0,나무뿌리 수정
215,26,0,-1056.44,595.03,-1742.95,0,0,나무뿌리 수정
216,26,0,-1332.52,595.03,-1245.05,0,0,나무뿌리 수정
217,26,0,-1017.12,500.28,-883.8,0,0,나무뿌리 수정
218,26,0,-1765.76,595.05,222.08,0,0,나무뿌리 수정
219,1000,0,1898.66,373.29,-1206.73,0,0,보물 상자 LV1
228,22,0,2487.905,373.18915,-1992.4572,0,0,
229,22,0,2324.4924,373.18954,-1997.063,0,0,
231,22,0,2382.7932,373.18915,-2078.9429,0,0,
233,22,0,2195.3638,373.18915,-2118.0125,0,0,
239,22,0,2045.2555,373.18915,-2149.487,0,0,
240,22,0,2111.2388,373.18915,-2042.148,0,0,
252,22,0,2323.1453,373.18887,-1834.0765,0,0,
253,22,0,2134.9443,373.18915,-1818.2322,0,0,
256,22,0,2024.778,373.18915,-1967.5635,0,0,
263,22,0,2225.0642,373.17453,-1727.0905,0,0,
265,22,0,2304.1658,373.1276,-1650.21,0,0,
268,22,0,2452.9954,373.2077,-1739.3428,0,0,
270,22,0,2459.0396,373.20236,-1787.8137,0,0,
285,22,0,2367.002,373.20837,-922.10675,0,0,
286,22,0,2387.1226,373.2156,-964.3312,0,0,
287,22,0,2386.3289,373.2014,-1019.015,0,0,
288,22,0,2264.9607,413.85513,-796.3362,0,0,
289,22,0,2303.674,420.23343,-735.1151,0,0,
291,22,0,2062.2063,426.21613,-610.1781,0,0,
294,22,0,1838.5449,426.26898,-512.7374,0,0,
295,22,0,1871.9503,426.26898,-123.0463,0,0,
296,22,0,1983.821,426.26898,-77.66749,0,0,
298,22,0,2056.48,426.26898,-252.69292,0,0,
309,22,0,2140.1719,426.26898,-116.18683,0,0,
340,22,0,1329.8892,534.88293,-145.38425,0,0,
341,22,0,1614.6776,525.1043,16.994797,0,0,
342,22,0,1508.0803,522.95966,-400.8786,0,0,
343,22,0,1353.8318,525.1039,-299.97205,0,0,
344,22,0,1640.3649,502.85742,156.78937,0,0,
345,22,0,1694.1179,426.26898,99.75045,0,0,
346,22,0,1538.33,504.16617,-133.43045,0,0,
347,22,0,1521.2355,522.95966,-523.00867,0,0,
348,22,0,1651.4818,493.93832,-328.35355,0,0,
349,22,0,1361.8452,516.8396,-440.20917,0,0,
350,22,0,1154.9569,571.39453,-207.67114,0,0,
351,22,0,1123.9984,571.29083,12.382162,0,0,
352,22,0,1253.6643,571.337,43.746407,0,0,
353,22,0,1416.1185,571.34436,61.10432,0,0,
354,22,0,1554.661,571.3318,98.4277,0,0,
367,22,0,2181.8076,425.66568,508.21893,0,0,
369,22,0,2205.2563,425.66568,559.974,0,0,
370,22,0,2226.1636,425.66568,621.2372,0,0,
374,22,0,2098.0413,425.7296,908.4929,0,0,
375,22,0,2087.1914,425.73245,1112.9618,0,0,
376,22,0,2152.3684,426.07773,1022.0985,0,0,
377,22,0,2215.5037,426.02966,956.9749,0,0,
393,22,0,976.2084,426.50522,1351.273,0,0,
395,22,0,1130.4015,426.50522,1410.8508,0,0,
396,22,0,923.3158,426.50522,1484.8826,0,0,
397,22,0,937.7433,426.50522,1260.9987,0,0,
398,22,0,1061.0435,426.50522,1152.8821,0,0,
399,22,0,1398.3202,424.3995,1259.8376,0,0,
400,22,0,1262.5413,425.937,1183.593,0,0,
401,22,0,1241.0758,426.50522,1336.7074,0,0,
417,22,0,787.2851,524.9609,1453.8982,0,0,
421,22,0,636.9466,524.9609,1213.7449,0,0,
422,22,0,729.40375,491.317,1323.0443,0,0,
423,22,0,838.7824,440.2315,1265.5908,0,0,
425,22,0,838.6908,428.58295,1386.3815,0,0,
428,22,0,757.66144,460.93982,1189.3029,0,0,
429,22,0,723.89575,524.9609,1166.5654,0,0,
430,22,0,583.19476,524.9608,897.9726,0,0,
431,22,0,556.7066,524.9608,879.52356,0,0,
446,22,0,483.67618,524.9609,-275.14728,0,0,
447,22,0,512.95935,524.9609,-391.41245,0,0,
449,22,0,507.72815,524.9609,-324.19577,0,0,
451,22,0,158.6565,552.62524,-464.97058,0,0,
452,22,0,126.07023,552.62524,-420.35455,0,0,
453,22,0,148.01845,552.62524,-331.88916,0,0,
454,22,0,224.25421,552.62524,-399.60187,0,0,
455,22,0,164.63776,540.81573,-562.8201,0,0,
458,22,0,51.622017,552.62524,-704.0927,0,0,
459,22,0,86.680176,552.62524,-756.33356,0,0,
475,22,0,352.7768,550.61395,-894.7068,0,0,
477,22,0,346.5972,552.62524,-806.90125,0,0,
479,22,0,403.68954,530.92285,-893.01324,0,0,
480,22,0,454.71973,524.9697,-909.32086,0,0,
482,22,0,427.3408,552.62524,-975.376,0,0,
483,22,0,385.94357,552.62524,-1063.4608,0,0,
489,22,0,572.85974,524.9411,-1035.9529,0,0,
491,22,0,594.6595,524.9655,-1128.2714,0,0,
492,22,0,667.2776,524.98944,-1170.6421,0,0,
506,22,0,793.4826,373.18915,-1500.973,0,0,
507,22,0,983.36884,373.18915,-1456.4531,0,0,
508,22,0,1161.9392,373.18915,-1309.1556,0,0,
509,22,0,783.9321,373.18915,-1552.7343,0,0,
511,22,0,864.5125,373.18915,-1623.2773,0,0,
512,22,0,862.4285,373.18915,-1735.3542,0,0,
514,22,0,929.3809,373.18915,-1715.3256,0,0,
515,22,0,870.2737,373.18915,-1809.389,0,0,
518,22,0,861.467,373.18915,-2099.8318,0,0,
519,22,0,790.47156,373.18915,-2190.4717,0,0,
534,22,0,928.1968,373.18915,-2496.1326,0,0,
535,22,0,1562.8646,373.18915,-2521.0342,0,0,
536,22,0,1584.0245,373.18915,-2580.3792,0,0,
537,22,0,1527.5135,373.18915,-2596.0017,0,0,
538,22,0,1476.5333,373.18915,-2496.6882,0,0,
539,22,0,1403.7408,373.18915,-2531.8254,0,0,
540,22,0,1267.5961,373.18915,-2357.0312,0,0,
541,22,0,1206.2172,373.18915,-2371.8162,0,0,
564,22,0,1560.7551,373.18915,-1402.8241,0,0,
565,22,0,1813.8395,373.18915,-1267.0449,0,0,
569,22,0,1831.911,373.18915,-1153.9707,0,0,
571,22,0,1726.8478,373.18915,-1205.5352,0,0,
573,22,0,1335.1587,373.18915,-1273.49,0,0,
574,22,0,1436.3583,373.18915,-1386.26,0,0,
576,22,0,1192.6924,373.18915,-1390.8971,0,0,
578,22,0,1090.9718,373.18915,-1408.614,0,0,
591,22,0,543.0902,526.6623,-467.59027,0,0,
593,22,0,664.09106,527.812,-509.08374,0,0,
597,22,0,582.9139,526.58936,-598.1666,0,0,
600,22,0,721.77374,524.13153,-685.6552,0,0,
601,22,0,772.98566,524.30774,-728.84485,0,0,
603,22,0,904.9648,524.64716,-773.67413,0,0,
604,22,0,964.31104,524.5502,-791.3353,0,0,
614,22,0,892.38727,524.58514,-576.2466,0,0,
620,22,0,362.36374,377.13596,-2175.4946,0,0,
622,22,0,390.90662,373.02832,-2279.8188,0,0,
623,22,0,339.67926,373.12906,-2326.597,0,0,
626,22,0,230.86708,374.89548,-2396.92,0,0,
654,22,0,271.26794,431.61496,-2148.247,0,0,
656,22,0,380.75473,372.96475,-2007.1072,0,0,
658,22,0,403.30307,372.96487,-1956.587,0,0,
663,22,0,-407.49368,516.2318,-2445.0369,0,0,
664,22,0,-344.2895,494.70422,-2384.541,0,0,
665,22,0,-469.56412,552.85455,-2468.018,0,0,
667,22,0,-577.1623,573.8172,-2418.1843,0,0,
668,22,0,-494.35306,568.5204,-2398.9004,0,0,
670,22,0,-632.40985,574.03577,-2475.3005,0,0,
674,22,0,-776.01514,574.03577,-2464.3638,0,0,
675,22,0,-837.8069,574.03577,-2489.2302,0,0,
676,22,0,-914.70764,574.03577,-2447.4475,0,0,
688,22,0,-1131.2745,595.031,-1900.2676,0,0,
689,22,0,-1232.2566,595.031,-1866.9882,0,0,
690,22,0,-1112.0142,595.031,-1797.574,0,0,
691,22,0,-1217.6661,595.031,-1745.8782,0,0,
692,22,0,-1298.1011,595.031,-1745.5491,0,0,
693,22,0,-1320.0209,595.031,-1668.7711,0,0,
694,22,0,-1203.146,595.031,-1657.1503,0,0,
697,22,0,-864.36926,595.031,-1694.5537,0,0,
698,22,0,-891.13135,595.031,-1626.9213,0,0,
700,22,0,-1046.8324,595.031,-1656.4211,0,0,
716,22,0,-1056.9094,595.031,-1166.6786,0,0,
717,22,0,-1279.2023,595.031,-1172.1038,0,0,
718,22,0,-1067.1635,509.28275,-914.762,0,0,
719,22,0,-1408.6343,595.031,-1128.644,0,0,
725,22,0,-1466.792,595.031,-684.26306,0,0,
726,22,0,-1347.3247,595.031,-777.52454,0,0,
729,22,0,-1349.2861,595.031,-873.0619,0,0,
741,22,0,-918.3175,500.2809,-879.05676,0,0,
742,22,0,-1088.6046,500.2809,-652.97,0,0,
755,22,0,-1709.8749,595.0547,-289.51373,0,0,
756,22,0,-1695.2135,595.0547,-245.21669,0,0,
757,22,0,-1706.7273,595.0547,-211.97913,0,0,
759,22,0,-1681.1869,595.0547,118.45485,0,0,
762,22,0,-1751.3972,595.0547,160.17767,0,0,
766,22,0,-1717.8688,595.0547,227.54343,0,0,
768,22,0,-1820.7026,595.0547,263.87875,0,0,
771,22,0,-1840.7297,595.0547,411.15808,0,0,
772,22,0,-1792.635,595.0547,438.34103,0,0,
774,22,0,-1689.5378,595.0547,331.1523,0,0,
775,21,0,1776.693,373.18915,-1249.9601,0,0,
776,21,0,1624.6244,373.18915,-1240.7145,0,0,
777,21,0,1449.0764,373.18915,-1272.9965,0,0,
778,21,0,1260.519,373.18915,-1330.9968,0,0,
779,21,0,1079.6277,373.18915,-1354.2994,0,0,
780,21,0,1397.0419,373.18915,-2050.6155,0,0,
781,21,0,1296.4119,373.18915,-2007.9004,0,0,
782,21,0,1324.9388,373.18915,-2212.4463,0,0,
783,21,0,1158.9971,373.18915,-2248.154,0,0,
784,21,0,1276.0657,373.18915,-2347.402,0,0,
785,21,0,1209.9933,373.18915,-2118.736,0,0,
786,21,0,1065.7056,373.18915,-2129.3474,0,0,
787,21,0,1094.3129,373.18915,-2296.9463,0,0,
788,21,0,1017.6959,373.18915,-1344.0308,0,0,
789,21,0,915.0262,373.18915,-1415.7351,0,0,
