ClassID,GenType,NPCID,PosX,PosY,PosZ,Direction,AnchorRange,Name
1156,1049,0,-492.28992,87.86881,-111.71841,0,0,UnvisibleName
1157,1049,0,-731.5801,60.70651,-390.53424,0,0,UnvisibleName
1158,1049,0,-769.6213,0.32525325,-717.2381,0,0,UnvisibleName
1159,1050,0,581.8846,262.42526,-53.928596,0,0,스타울리트 메이지
1160,1050,0,712.7681,261.15466,121.09995,0,0,스타울리트 메이지
1161,1050,0,497.81497,261.5753,252.36337,0,0,스타울리트 메이지
1162,1050,0,667.276,230.31357,1049.0894,0,0,스타울리트 메이지
1163,1050,0,953.7011,228.20247,918.8063,0,0,스타울리트 메이지
1164,1050,0,758.5448,231.18304,1238.8519,0,0,스타울리트 메이지
1165,1050,0,-460.31082,394.43243,742.7697,0,0,스타울리트 메이지
1166,1050,0,-661.1375,433.70364,235.27374,0,0,스타울리트 메이지
1167,1050,0,-591.3681,396.7706,509.03482,0,0,스타울리트 메이지
1168,1051,0,203.0057,-51.29989,-1106.1472,0,0,부베 얼음 마법사
1169,1051,0,556.6473,262.62628,-67.91645,0,0,부베 얼음 마법사
1170,1051,0,-646.57587,-50.45246,-556.39514,0,0,부베 얼음 마법사
1171,1051,0,-817.0719,2.3881104,-706.61505,0,0,부베 얼음 마법사
1172,1051,0,-568.4928,88.00237,-113.0224,0,0,부베 얼음 마법사
1175,1051,0,-224.07562,-50.276115,-490.8087,0,0,부베 얼음 마법사
1176,1052,0,556.5479,263.61075,115.57921,0,0,거대 박쥐
1177,1053,0,-1870,602,288,0,0,필드젠X
1178,1050,0,648.02716,231.97632,882.77075,0,0,스타울리트 메이지
1179,1050,0,557.02673,260.28152,-225.40778,0,0,스타울리트 메이지
1180,1050,0,-793.59064,394.5758,570.7559,0,0,스타울리트 메이지
1181,1050,0,-516.2969,425.08514,290.14365,0,0,스타울리트 메이지
1182,1051,0,710.0959,230.13171,1131.1138,0,0,부베 얼음 마법사
1183,1051,0,914.6113,229.86337,740.6014,0,0,부베 얼음 마법사
1184,1051,0,-671.98303,407.90778,382.25314,0,0,부베 얼음 마법사
1185,1051,0,-467.12244,406.0928,417.56006,0,0,부베 얼음 마법사
1186,1051,0,-471.6967,394.27954,724.46204,0,0,부베 얼음 마법사
1187,1051,0,-163.39023,320.3794,849.58984,0,0,부베 얼음 마법사
1188,1051,0,217.78745,264.6942,535.2691,0,0,부베 얼음 마법사
1189,1051,0,654.65576,262.79456,178.58281,0,0,부베 얼음 마법사
1190,1051,0,-1137.3793,463.27676,791.92,0,0,부베 얼음 마법사
1191,1051,0,-1622.6915,603.3601,649.6454,0,0,부베 얼음 마법사
1192,1054,0,667,229,1447,0,0,보물 상자 LV1
1193,30,0,-655,417,324,0,0,UnvisibleName
1195,1023,0,1071.5046,224.2126,766.6145,0,0,
1196,1023,0,917.5557,229.56363,970.4806,0,0,
1197,1023,0,1106.2621,224.1509,875.75775,0,0,
1223,1023,0,872.61426,230.8233,1128.3726,0,0,
1224,1023,0,667.8915,230.08313,1164.6661,0,0,
1225,1023,0,648.66675,231.67122,845.49255,0,0,
1226,1023,0,594.5639,230.26616,1040.1616,0,0,
1243,1023,0,703.48364,261.5577,-172.1095,0,0,
1245,1023,0,501.3455,262.05893,-258.75122,0,0,
1249,1023,0,509.78433,263.37805,41.15662,0,0,
1252,1023,0,631.7754,261.88483,51.204727,0,0,
1253,1023,0,741.29486,261.17694,43.77088,0,0,
1254,1023,0,800.9222,260.46396,91.63241,0,0,
1255,1023,0,855.0921,260.00357,38.639225,0,0,
1256,1023,0,953.44446,260.3424,-71.15471,0,0,
1258,1023,0,478.81992,263.05344,107.14063,0,0,
1259,1023,0,487.45828,261.3436,184.1847,0,0,
1260,1023,0,589.3786,262.67365,229.77135,0,0,
1289,1023,0,343.10135,-49.82407,-1129.07,0,0,
1290,1023,0,306.46234,-51.18974,-1059.8109,0,0,
1291,1023,0,298.76807,-51.16637,-991.92163,0,0,
1292,1023,0,360.9561,-51.246235,-984.35333,0,0,
1293,1023,0,372.4526,-51.27108,-1036.746,0,0,
1294,1023,0,447.69464,-50.589954,-998.567,0,0,
1295,1023,0,433.30453,-47.716652,-1067.3353,0,0,
1296,1023,0,421.83093,-44.754906,-1134.4829,0,0,
1297,1023,0,519.3585,-47.6973,-1082.9202,0,0,
1298,1023,0,495.44214,-49.960785,-1152.444,0,0,
1299,1023,0,-320.9546,-50.49454,-473.77518,0,0,
1300,1023,0,-414.14386,-47.58015,-544.2868,0,0,
1301,1023,0,-321.12292,-46.8551,-577.25195,0,0,
1302,1023,0,-381.96353,-49.911106,-421.54874,0,0,
1303,1023,0,-259.7625,-50.35822,-423.6191,0,0,
1320,1023,0,-522.0448,-49.977013,-496.82797,0,0,
1336,1023,0,-471.95483,-50.31011,-385.2256,0,0,
1337,1023,0,-570.4529,-50.113186,-531.3519,0,0,
1338,1023,0,-470.0286,-48.828648,-480.88263,0,0,
1339,1023,0,-510.5634,87.79754,-168.22903,0,0,
1351,1023,0,62.884953,272.45535,617.51483,0,0,
1353,1023,0,135.2448,268.87637,628.5844,0,0,
1354,1023,0,127.47316,269.021,542.9642,0,0,
1356,1023,0,247.48442,264.31918,586.9903,0,0,
1362,1023,0,446.24994,260.03748,485.14627,0,0,
1363,1023,0,453.36615,260.44974,422.74985,0,0,
1364,1023,0,-183.22879,320.3852,812.6456,0,0,
1366,1023,0,-243.79285,337.70102,846.45544,0,0,
1367,1023,0,-247.3295,343.76242,943.32306,0,0,
1369,1023,0,-272.0965,343.63803,908.23004,0,0,
1384,1023,0,-507.83627,409.54355,402.316,0,0,
1385,1023,0,-458.19708,429.51825,269.42908,0,0,
1386,1023,0,-583.8815,425.80386,282.19214,0,0,
1387,1023,0,-491.36545,444.972,192.56781,0,0,
1388,1023,0,-582.6676,408.46,383.5692,0,0,
1389,1023,0,-604.23865,448.72452,150.11394,0,0,
1390,1023,0,-636.42065,437.33765,220.51974,0,0,
1391,1023,0,-675.6819,404.6858,421.19687,0,0,
1392,1023,0,-766.1562,431.37335,237.19559,0,0,
1393,1023,0,-821.4661,408.45767,349.49774,0,0,
1394,1023,0,-688.74225,417.8516,315.6416,0,0,
1395,1023,0,-620.44305,396.56924,508.9067,0,0,
1396,1023,0,-697.33514,394.9413,569.07007,0,0,
1397,1023,0,-748.25055,394.37457,631.6526,0,0,
1398,1023,0,-808.083,395.824,654.49274,0,0,
1399,1023,0,-792.08984,395.4072,508.00955,0,0,
1400,1023,0,-776.57794,398.561,418.22614,0,0,
1413,1023,0,-532.85016,399.30014,483.67578,0,0,
1419,1023,0,-1363.2037,535.9513,756.15283,0,0,
1420,1023,0,-1423.2189,539.1765,843.2156,0,0,
1421,1023,0,-1318.1667,500.9881,894.9668,0,0,
1422,1023,0,-1242.0096,485.01294,952.5597,0,0,
1424,1023,0,-1062.0804,448.45453,865.3455,0,0,
1425,1023,0,-994.2605,427.6381,782.4506,0,0,
1426,1023,0,-1029.1506,425.2821,721.697,0,0,
1436,1023,0,-1781.0754,603.27673,601.857,0,0,
1437,1023,0,-1717.3911,604.6453,548.226,0,0,
1438,1023,0,-1791.8239,603.6359,553.7099,0,0,
