ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
5078,10026,-1032.8224,217.91046,436.1237,0,0,0,
5079,10026,-1019.7822,248.23239,101.67175,0,0,0,
5080,10026,-554.46735,217.91046,975.0009,0,0,0,
5081,10023,-162.75032,240.72682,974.88794,0,0,0,
5082,10027,-389.74805,241.05203,605.1042,0,0,0,
5085,10028,284.7182,79.85956,91.908585,0,0,0,
5088,10029,519.84357,-1.1565475,326.14377,0,0,0,
5092,10061,-321.11346,241.05203,896.6875,-90,0,0,
5171,10062,-384.01584,240.72682,1061.6567,0,0,0,
5173,5173,49,149,228,180,0,0,초기화 지원 도우미
5176,5176,-591,241,469,0,0,0,나무
5177,5177,-502,241,551,315,0,0,식목일 이벤트 도우미
5178,10063,-654.19104,241.05203,733.5595,0,0,0,
5179,10064,-666.10284,241.05203,822.78845,0,0,0,
5180,10066,-139.90942,241.05203,832.30273,0,0,0,
5181,10067,-279.39618,241.05203,629.17816,0,0,0,
5182,10068,-820.72595,241.05203,555.3165,0,0,0,
5183,10069,-921.9079,241.05203,551.65155,0,0,0,
5184,10070,-928.06604,241.05203,482.42468,0,0,0,
5185,10071,-611.61523,241.05203,331.6357,0,0,0,
5186,10072,-682.8928,241.05203,283.82977,0,0,0,
5187,10073,-971.6173,241.05203,214.91228,0,0,0,
5188,10074,-953.8095,241.05203,140.00581,0,0,0,
5189,10075,-760.14514,241.05203,165.56976,0,0,0,
5190,10076,-437.23502,241.05203,513.5494,0,0,0,
5191,10077,-43.099434,228.03975,713.2561,0,0,0,
5192,10078,-429.0894,149.10968,-163.41013,0,0,0,
5193,10079,-335.9984,149.10968,-122.21849,0,0,0,
5194,10080,-228.9156,149.10968,-83.39415,0,0,0,
5195,10081,-700.06024,196.34457,-83.57049,0,0,0,
5196,10082,-768.1879,218.42451,-60.435677,0,0,0,
5197,10083,-827.3588,239.56093,-16.545267,0,0,0,
5198,10084,-16.833427,208.73843,649.6096,0,0,0,
5199,10085,-47.42464,149.10968,439.16116,0,0,0,
5200,10086,77.42026,149.10304,184.32541,0,0,0,
5201,10087,112.37556,149.0842,76.7368,0,0,0,
5202,10088,75.017075,149.06702,-5.3086777,0,0,0,
5203,10089,50.062035,149.08823,61.76954,0,0,0,
5204,10090,-530.19525,149.10968,-24.285028,0,0,0,
5205,10091,-365.4263,149.10968,230.78148,0,0,0,
5206,10092,-150.49539,79.85956,-461.91824,0,0,0,
5207,10093,-107.88931,79.85956,-540.9361,0,0,0,
5208,10094,-86.32785,96.88016,-356.04623,0,0,0,
5209,10095,-4.3628387,79.85956,-545.8413,0,0,0,
5210,10096,70.98616,79.85956,-433.65912,0,0,0,
5211,10097,106.37619,79.85956,-313.78998,0,0,0,
5212,10098,211.68279,79.85956,-179.6891,0,0,0,
5213,10099,314.97305,79.92924,-169.06628,0,0,0,
5214,10100,304.81995,79.85956,-10.551426,0,0,0,
5215,10101,400.09003,79.85956,-141.37602,0,0,0,
5216,10102,462.19437,79.85956,-46.71618,0,0,0,
5217,10103,459.88394,79.85956,26.853003,0,0,0,
5218,10104,414.5876,79.85956,222.52016,0,0,0,
5219,10105,382.8998,79.85956,294.5885,0,0,0,
5220,10106,30.002558,-1.1565475,-848.20966,0,0,0,
5221,10107,101.14175,-1.1565475,-849.41656,0,0,0,
5222,10108,382.15985,-1.1565475,-694.35406,0,0,0,
5223,10109,610.4019,-1.156543,-470.71588,0,0,0,
5224,10110,352.99054,-1.1565518,-580.38837,0,0,0,
5225,10111,492.17343,-1.1565455,-433.11664,0,0,0,
5226,10112,740.6371,-1.1565475,-199.08449,0,0,0,
5227,10113,608.84235,-1.1565468,-171.56247,0,0,0,
5228,10114,667.9605,-1.156546,-25.130636,0,0,0,
5229,10115,773.188,-1.1565516,-0.90389574,0,0,0,
5230,10116,640.1294,-1.1565425,244.91817,0,0,0,
5231,10117,636.866,-1.1565475,327.99103,0,0,0,
5232,10118,754.79816,-1.1565427,137.574,0,0,0,
10001,50001,94.87903,148.82733,390.55286,180,0,0,게시판
10002,50002,-889.64,246.15,74.97,-45,0,0,주말 경험치 지원
10003,50003,71.7,149.21,321.89,180,0,0,2주년 이벤트 도우미
