ClassID,GenType,NPCID,PosX,PosY,PosZ,Direction,AnchorRange,Name
768,720,0,-2535.3142,327.4222,-5683.9365,0,0,메다키아
769,720,0,-2493.4426,327.4222,-5573.212,0,0,메다키아
770,720,0,-2413.1768,327.4222,-5478.0034,0,0,메다키아
771,720,0,-2521.4932,296.6627,-5296.32,0,0,메다키아
772,720,0,-2588.4192,332.0863,-2733.0122,0,0,메다키아
773,720,0,-2614.373,332.0863,-2511.2717,0,0,메다키아
774,720,0,-2390.667,332.0863,-2462.689,0,0,메다키아
775,720,0,-2408.651,332.0863,-2752.6826,0,0,메다키아
776,720,0,-2714.9482,332.0863,-2611.869,0,0,메다키아
777,720,0,-2218.605,332.0863,-2606.3662,0,0,메다키아
778,720,0,-2645.919,332.0863,-2857.8042,0,0,메다키아
779,720,0,-2490.7466,332.0863,-2347.6702,0,0,메다키아
780,720,0,-2514.9072,323.9579,-2999.8071,0,0,메다키아
781,720,0,-2064.6074,332.0863,-2578.213,0,0,메다키아
782,720,0,-2947.5066,332.0863,-2578.6873,0,0,메다키아
783,720,0,-2491.9778,325.41986,-2191.5103,0,0,메다키아
784,723,0,-2693.6946,323.9579,-4590.1465,0,0,러스라트
785,723,0,-2510.967,323.9579,-4346.984,0,0,러스라트
786,723,0,-2354.368,323.9579,-4544.877,0,0,러스라트
787,723,0,-2493.0967,323.9579,-4544.013,0,0,러스라트
788,723,0,-2535.5217,323.9579,-4726.055,0,0,러스라트
789,723,0,-2551.2236,323.9579,-3721.2573,0,0,러스라트
790,723,0,-2571.3164,323.9579,-3518.628,0,0,러스라트
791,723,0,-2419.295,323.9579,-3530.8596,0,0,러스라트
792,723,0,-2616.8357,323.9579,-3597.5903,0,0,러스라트
793,723,0,-2496.4773,323.9579,-3387.381,0,0,러스라트
794,723,0,-2605.8696,332.0863,-2686.7808,0,0,러스라트
795,723,0,-2578.7576,332.0863,-2523.837,0,0,러스라트
796,723,0,-2897.956,332.0863,-2589.39,0,0,러스라트
797,723,0,-2514.921,323.9579,-3053.3235,0,0,러스라트
798,723,0,-2526.9734,323.9579,-3138.6611,0,0,러스라트
799,723,0,-2473.9578,325.41986,-2154.853,0,0,러스라트
800,723,0,-2513.4104,325.41986,-1799.9315,0,0,러스라트
801,723,0,-2136.7048,332.0863,-2587.069,0,0,러스라트
802,723,0,-1809.4679,332.0863,-2542.312,0,0,러스라트
803,723,0,-1640.4958,332.0863,-2572.5945,0,0,러스라트
804,723,0,-1697.6233,332.0863,-2678.7073,0,0,러스라트
805,723,0,-3354.0786,324.91263,-2707.0693,0,0,러스라트
806,723,0,-3515.0388,295.42587,-2663.5317,0,0,러스라트
807,723,0,-3464.3147,317.86523,-2482.074,0,0,러스라트
808,723,0,-3503.1533,295.42587,-2554.6287,0,0,러스라트
809,723,0,-2402.707,332.0863,-2505.0432,0,0,러스라트
810,723,0,-2532.9692,361.5146,-1293.729,0,0,러스라트
811,723,0,-2625.794,361.5146,-1086.5596,0,0,러스라트
812,723,0,-2485.7861,361.5146,-886.6449,0,0,러스라트
813,723,0,-2240.5007,361.5146,-1118.4352,0,0,러스라트
814,723,0,-2373.9363,361.5146,-1240.6173,0,0,러스라트
815,723,0,-2803.3503,361.5146,-1239.9849,0,0,러스라트
816,723,0,-2730.813,361.5146,-1000.7232,0,0,러스라트
817,723,0,-2146.996,361.5146,-1324.1758,0,0,러스라트
818,723,0,-2146.7327,361.5146,-980.8198,0,0,러스라트
819,723,0,-2499.7986,368.3015,-208.08728,0,0,러스라트
820,723,0,-2500.977,368.3015,-484.0982,0,0,러스라트
821,723,0,-3068.3877,332.0863,-2585.3364,0,0,러스라트
822,3025,0,-2772.17,324.06,-4747.02,0,0,보물 상자 LV1
823,3026,0,-3062.1555,407.4971,316.01486,0,0,UnvisibleName
824,3018,0,-2488.8162,323.9579,-4659.378,0,0,메다키아
825,3027,0,-2891.7034,458.2796,181.3751,0,0,
