ClassID,GenType,PosX,PosY,PosZ,Direction,AnchorRange,NPCID,Name
676,3009,-3039.4497,296.8857,-30.177109,0,0,0,비카라스 메이지
677,3009,-2793.5574,296.8857,160.07823,0,0,0,비카라스 메이지
678,3009,-2223.2002,283.4323,194.56624,0,0,0,비카라스 메이지
679,3009,-2389.6304,283.4323,182.76007,0,0,0,비카라스 메이지
680,3009,-1953.7859,295.1924,245.42006,0,0,0,비카라스 메이지
681,3008,-657.562,288.5281,221.8253,0,0,0,에하드 마법사
682,3008,-408.58313,288.5281,-34.15838,0,0,0,에하드 마법사
683,3008,-356.41336,288.5281,82.1996,0,0,0,에하드 마법사
684,3008,-69.434814,288.5281,266.17285,0,0,0,에하드 마법사
685,3008,-303.67136,288.5281,420.74948,0,0,0,에하드 마법사
686,3008,-361.3153,327.0581,595.7237,0,0,0,에하드 마법사
687,3008,-387.39328,288.8359,891.8851,0,0,0,에하드 마법사
688,3008,-275.10748,288.6556,1042.5756,0,0,0,에하드 마법사
689,3008,-425.9195,287.74854,1170.9683,0,0,0,에하드 마법사
690,3008,-230.18755,289.0535,1222.9934,0,0,0,에하드 마법사
691,3008,298.0213,288.5281,204.39244,0,0,0,에하드 마법사
692,3008,-864.5439,288.5281,215.70552,0,0,0,에하드 마법사
693,603,-1506.2277,288.283,-994.005,0,0,0,쉬타임
694,603,-1303.0852,288.182,-1002.7809,0,0,0,쉬타임
695,603,-1351.6958,288.283,-1160.6857,0,0,0,쉬타임
696,603,-1530.9678,288.283,-1166.0851,0,0,0,쉬타임
697,603,-1460.0854,298.8708,-770.4467,0,0,0,쉬타임
698,603,-1437.3442,294.17438,-515.7606,0,0,0,쉬타임
699,603,-1486.463,283.8004,-211.00175,0,0,0,쉬타임
700,603,-1295.5459,292.125,78.41142,0,0,0,쉬타임
701,603,-1502.6569,262.1189,194.36934,0,0,0,쉬타임
702,603,-1684.6388,292.125,171.00551,0,0,0,쉬타임
703,603,-1633.0569,292.125,374.0038,0,0,0,쉬타임
704,603,-1308.3997,292.125,361.04623,0,0,0,쉬타임
705,603,-2454.1536,283.4323,242.4562,0,0,0,쉬타임
706,603,-2225.595,294.4477,50.454548,0,0,0,쉬타임
707,603,-1965.253,294.4477,39.794415,0,0,0,쉬타임
708,603,-2427.3127,294.4477,60.09922,0,0,0,쉬타임
709,603,-1987.635,295.1924,234.6008,0,0,0,쉬타임
710,603,-1410.697,294.0146,642.699,0,0,0,쉬타임
711,603,-1316.0704,283.1041,770.7821,0,0,0,쉬타임
712,603,-1279.7472,283.10962,840.6088,0,0,0,쉬타임
713,603,-1149.1488,311.9427,1116.9481,0,0,0,쉬타임
714,603,-1297.9415,308.8399,1126.1055,0,0,0,쉬타임
715,603,-1122.7576,311.9427,1244.4468,0,0,0,쉬타임
716,603,-973.07,311.9427,1160.559,0,0,0,쉬타임
717,603,-743.99274,286.3756,1183.7483,0,0,0,쉬타임
718,3008,-499.33533,288.5281,195.19673,0,0,0,에하드 마법사
719,3008,-374.20178,288.5281,377.49335,0,0,0,에하드 마법사
720,3008,26.759571,288.5281,175.90543,0,0,0,에하드 마법사
721,3008,-94.441216,289.0535,1163.4843,0,0,0,에하드 마법사
722,3009,-1553.1372,288.283,-1067.7112,0,0,0,비카라스 메이지
723,3009,-1472.7915,288.28296,-1154.2532,0,0,0,비카라스 메이지
724,3009,-1383.03,288.283,-1092.8989,0,0,0,비카라스 메이지
725,3009,-1385.5522,288.28293,-988.75934,0,0,0,비카라스 메이지
726,3009,-1482.9738,288.283,-995.6325,0,0,0,비카라스 메이지
727,3009,-1363.0239,288.283,-1185.3455,0,0,0,비카라스 메이지
728,27,1584.2424,309.2571,234.63933,0,0,0,오염된 비카라스 메이지
729,27,1888.5475,309.2571,-199.0652,0,0,0,오염된 비카라스 메이지
730,27,1551.9531,309.25708,-245.45526,0,0,0,오염된 비카라스 메이지
731,27,1873.7476,309.2571,242.83102,0,0,0,오염된 비카라스 메이지
733,3027,-3221.72,296.99,-22.04,0,0,0,보물 상자 LV1
734,3028,-1046.1666,288.5281,144.01863,0,0,0,UnvisibleName
735,3029,789.8767,273.45334,386.4798,0,0,0,
