ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
10134,10027,1733.1959,43.3667,-550.8875,0,0,0,필드젠X
10135,10018,-183.86,246.08,-17.58,0,0,0,필드젠X
10147,10031,-2194,40,-2055,-6.4,0,0,여신 제미나의 상
10148,10032,83.149284,88.3609,-1082.0232,0,0,0,
10149,10033,-2242.07,42.83,-1971.59,-18,0,0,피난민
10152,10036,-1958.9634,42.8264,-1449.0233,-18,0,0,UnvisibleName
10153,10037,-1935.0619,42.8264,-1467.2714,45,0,0,UnvisibleName
10157,10034,-2266.51,42.83,-1973.57,-108,0,0,UnvisibleName
10158,10042,1151.96,37.42,-937.48,0,0,0,대형 붉은 케파
10160,10044,-58,150,-133,-45,0,1,작업 수칙
10161,10045,-1758.6012,170.0456,-813.77924,-75,0,0,광산소장 브링커
10162,10046,-47.847763,85.2688,-1212.5063,0,0,0,약사 아가씨
10164,10048,90.9569,50.216507,-1225.092,0,0,0,병사 제이스
10165,10049,429.01456,42.7921,-1201.7179,0,0,0,병사 에드가
10166,10042,-824.7653,42.7921,-1566.3862,0,0,0,대형 붉은 케파
10167,10050,-60.966164,157.29617,-605.29114,0,0,0,
10168,328,-1632.7257,170.5456,-878.3143,0,0,0,나무뿌리 수정
10169,328,-1199.0665,170.5456,-1103.7491,0,0,0,나무뿌리 수정
10170,328,-2124.5305,42.82632,-1766.132,0,0,0,나무뿌리 수정
10171,328,-1756.9492,42.8264,-1536.5791,0,0,0,나무뿌리 수정
10172,328,-1119.2812,42.792545,-1493.9974,0,0,0,나무뿌리 수정
10173,328,-796.1923,37.4188,-1660.2905,0,0,0,나무뿌리 수정
10174,328,-619.8731,37.4188,-1567.6348,0,0,0,나무뿌리 수정
10175,328,12.458209,37.4188,-1429.5051,0,0,0,나무뿌리 수정
10176,328,264.45697,37.4188,-1316.947,0,0,0,나무뿌리 수정
10177,328,533.62396,42.7921,-1103.0924,0,0,0,나무뿌리 수정
10178,328,-16.773493,85.23676,-1044.74,0,0,0,나무뿌리 수정
10179,328,-80.62352,151.20653,-387.87054,0,0,0,나무뿌리 수정
10180,328,-89.68266,150.2328,-138.74069,0,0,0,나무뿌리 수정
10181,328,69.51727,151.5431,-170.16641,0,0,0,나무뿌리 수정
10182,328,720.75745,42.7922,-955.018,0,0,0,나무뿌리 수정
10183,328,1024.0293,37.4189,-991.2591,0,0,0,나무뿌리 수정
10184,328,1512.2637,43.3667,-537.8149,0,0,0,나무뿌리 수정
10185,328,1290.1056,198.03603,199.1855,0,0,0,나무뿌리 수정
10186,328,450.89838,39.26536,-1551.0435,0,0,0,나무뿌리 수정
10187,328,537.7366,42.7921,-1799.1941,0,0,0,나무뿌리 수정
10188,328,1677.1814,116.50327,-61.22932,0,0,0,나무뿌리 수정
10189,328,1990.8573,147.3516,408.2743,0,0,0,나무뿌리 수정
10190,328,2186.93,147.3516,368.88602,0,0,0,나무뿌리 수정
10191,328,1753.8479,43.3667,-536.3814,0,0,0,나무뿌리 수정
10192,328,-1959.7012,42.8263,-2100.3723,0,0,0,나무뿌리 수정
10193,328,1367.6566,44.02708,-144.09558,0,0,0,나무뿌리 수정
10194,10027,-1981.8857,42.8264,-1479.4916,0,0,0,필드젠X
10195,10018,-2189.9907,42.8263,-2028.1116,0,0,0,필드젠X
10196,10018,-1722.4283,170.5456,-863.6018,0,0,0,필드젠X
10197,10053,323.6613,150.39795,-190.62889,-63,0,0,UnvisibleName
10198,10054,1224.35,198.02,279.95,0,0,0,보물 상자 LV1
10199,701,-1966.0101,42.3263,-1791.0936,0,0,0,유코푸스
10200,10055,-73.10419,150.79587,-209.05913,0,0,0,별의 렌즈 [쿼렐슈터 전직]
