ClassID,GenType,PosX,PosY,PosZ,Direction,AnchorRange,NPCID,Name
97,30,55.73487,134.77573,216.06117,0,0,0,램베어
110,31,642.81384,109.3061,-250.19496,0,0,0,고블린 마법사
111,31,751.06635,109.3061,-73.587234,0,0,0,고블린 마법사
112,31,603.6678,58.345596,-674.2955,0,0,0,고블린 마법사
113,31,832.06323,58.345596,-592.7873,0,0,0,고블린 마법사
114,31,1224.8296,58.27896,94.86319,0,0,0,고블린 마법사
115,31,1179.7223,58.27896,-201.00093,0,0,0,고블린 마법사
116,31,-792.02795,109.4539,-1166.7,0,0,0,고블린 마법사
117,31,-904.79474,109.4539,-963.5924,0,0,0,고블린 마법사
118,7,612.28687,109.30611,-182.76294,0,0,0,회색 유코푸스
119,7,760.61426,109.30611,-289.22556,0,0,0,회색 유코푸스
120,7,823.44727,109.30611,-87.12657,0,0,0,회색 유코푸스
121,7,-99.80731,109.12199,-338.50012,0,0,0,회색 유코푸스
122,7,-327.22632,109.12199,-342.73395,0,0,0,회색 유코푸스
123,7,712.0604,109.30611,100.89166,0,0,0,회색 유코푸스
124,7,82.60053,109.12199,-313.8647,0,0,0,회색 유코푸스
125,7,919.9426,61.73133,538.33545,0,0,0,회색 유코푸스
126,7,965.9873,61.73133,765.687,0,0,0,회색 유코푸스
127,7,1042.3112,61.73133,640.8733,0,0,0,회색 유코푸스
128,7,1133.5348,61.73133,483.90625,0,0,0,회색 유코푸스
129,7,1151.547,61.73133,668.0427,0,0,0,회색 유코푸스
130,7,317.4609,134.77573,231.67345,0,0,0,회색 유코푸스
131,7,131.6693,134.77573,450.00824,0,0,0,회색 유코푸스
132,7,249.63452,134.7757,457.1765,0,0,0,회색 유코푸스
133,7,1107.5929,58.27896,-228.60756,0,0,0,회색 유코푸스
134,7,1090.0701,58.27896,-29.429026,0,0,0,회색 유코푸스
135,7,1183.4487,58.27896,100.11961,0,0,0,회색 유코푸스
136,7,1269.3477,58.27896,-240.8259,0,0,0,회색 유코푸스
137,7,1344.1849,58.27896,-82.49204,0,0,0,회색 유코푸스
138,7,1195.854,58.27896,-78.309494,0,0,0,회색 유코푸스
139,8,-1459.138,109.23745,-416.66248,0,0,0,램베어
141,8,-1716.492,109.23745,-351.95053,0,0,0,램베어
142,8,-1392.0573,109.23745,-270.70618,0,0,0,램베어
144,8,-1147.9209,109.23745,-415.60193,0,0,0,램베어
145,8,-1316.9766,109.23745,-401.77744,0,0,0,램베어
146,8,-1584.1345,109.23745,-319.2363,0,0,0,램베어
147,8,-1103.994,109.23745,-269.32285,0,0,0,램베어
148,8,-907.8912,109.45387,-1062.6515,0,0,0,램베어
149,8,-908.924,109.45387,-892.0815,0,0,0,램베어
150,8,-721.59564,109.45387,-1096.2734,0,0,0,램베어
151,8,-664.71826,109.45387,-868.75305,0,0,0,램베어
152,8,-789.4819,109.45387,-985.97705,0,0,0,램베어
153,8,-910.8632,109.45387,-1213.3906,0,0,0,램베어
154,8,-686.25964,109.45387,-1216.4788,0,0,0,램베어
155,8,-498.63007,109.12199,-345.48215,0,0,0,램베어
156,8,-381.99628,109.12199,-265.19836,0,0,0,램베어
157,8,-381.07938,109.12199,-366.63654,0,0,0,램베어
158,8,-172.8136,109.12199,-298.17114,0,0,0,램베어
159,8,-19.25357,109.12199,-412.95154,0,0,0,램베어
160,8,-4.4302635,109.12199,-300.6858,0,0,0,램베어
162,8,929.5264,61.73133,535.67316,0,0,0,램베어
163,8,1113.9131,61.73133,768.9713,0,0,0,램베어
164,8,1168.0331,61.73133,578.54755,0,0,0,램베어
165,8,-904.81,109.29177,370.15137,0,0,0,램베어
166,8,-686.434,109.29178,441.27325,0,0,0,램베어
167,8,-721.6864,109.29178,298.07468,0,0,0,램베어
168,8,-884.0384,109.29178,481.98392,0,0,0,램베어
169,8,-777.0298,109.29178,374.90244,0,0,0,램베어
170,7,575.7674,58.345604,-614.44135,0,0,0,회색 유코푸스
171,7,791.77954,58.345604,-595.43134,0,0,0,회색 유코푸스
172,7,-797.12994,109.29178,382.87595,0,0,0,회색 유코푸스
173,7,-913.061,109.29178,481.014,0,0,0,회색 유코푸스
174,7,-827.71735,109.45387,-1201.2944,0,0,0,회색 유코푸스
175,7,-999.41614,109.45387,-980.1157,0,0,0,회색 유코푸스
176,7,-643.7075,109.45387,-1039.6998,0,0,0,회색 유코푸스
177,7,-808.71967,109.45387,-849.35046,0,0,0,회색 유코푸스
178,7,-815.1384,109.45387,-1011.8509,0,0,0,회색 유코푸스
179,7,-1459.3002,109.23745,-380.50842,0,0,0,회색 유코푸스
180,7,-1087.3855,109.23745,-347.14343,0,0,0,회색 유코푸스
181,7,-1291.4456,109.23745,-374.65384,0,0,0,회색 유코푸스
182,31,508.9156,58.345604,-507.44534,0,0,0,고블린 마법사
183,31,1047.7844,58.27896,-49.491364,0,0,0,고블린 마법사
184,31,1332.6287,58.27896,-62.0604,0,0,0,고블린 마법사
185,31,723.37885,109.30611,102.67434,0,0,0,고블린 마법사
186,31,969.25256,61.73133,600.31555,0,0,0,고블린 마법사
187,31,1130.0883,61.73133,645.6674,0,0,0,고블린 마법사
188,7,921.8532,61.73133,654.4493,0,0,0,회색 유코푸스
189,7,1066.3197,61.73133,754.41815,0,0,0,회색 유코푸스
190,7,1166.719,61.73133,560.1496,0,0,0,회색 유코푸스
191,7,1004.5851,61.73133,502.7613,0,0,0,회색 유코푸스
192,31,982.78766,61.73133,767.2041,0,0,0,고블린 마법사
193,31,864.5414,61.73133,539.43915,0,0,0,고블린 마법사
194,31,1101.9935,61.73133,524.1839,0,0,0,고블린 마법사
195,31,888.42017,61.73133,706.4406,0,0,0,고블린 마법사
196,7,814.13214,61.73133,565.6814,0,0,0,회색 유코푸스
197,7,1221.0558,61.73133,502.96478,0,0,0,회색 유코푸스
198,7,853.9488,61.73133,451.11697,0,0,0,회색 유코푸스
199,7,872.5427,61.73133,770.52905,0,0,0,회색 유코푸스
200,31,-1346.6033,109.23745,-381.34512,0,0,0,고블린 마법사
201,31,-722.5863,109.12199,-356.69684,0,0,0,고블린 마법사
202,31,-677.47266,123.69337,-196.64908,0,0,0,고블린 마법사
203,31,-272.70895,109.12199,-348.40417,0,0,0,고블린 마법사
204,31,-35.40973,115.2981,-76.240326,0,0,0,고블린 마법사
205,31,-2.679203,109.12199,-314.53622,0,0,0,고블린 마법사
206,6,1425.8898,61.73133,635.2833,0,0,0,중심시가
207,7,-950.0024,109.45387,-1140.2997,0,0,0,회색 유코푸스
208,7,-955.6191,109.45387,-1022.3952,0,0,0,회색 유코푸스
209,7,-910.5843,109.45387,-917.3574,0,0,0,회색 유코푸스
210,7,-765.5818,109.45387,-946.41736,0,0,0,회색 유코푸스
211,32,-719.1606,109.45387,-1173.7037,0,0,0,회색 유코푸스
212,32,-812.907,109.45387,-1179.6456,0,0,0,회색 유코푸스
213,32,-889.02155,109.45387,-1071.141,0,0,0,회색 유코푸스
214,32,-960.64966,109.45387,-935.84436,0,0,0,회색 유코푸스
215,32,-854.2026,109.45387,-896.52057,0,0,0,회색 유코푸스
216,32,-707.0482,109.45387,-910.8823,0,0,0,회색 유코푸스
217,32,-633.98035,109.45387,-900.1795,0,0,0,회색 유코푸스
218,32,-627.0414,109.45387,-1020.3149,0,0,0,회색 유코푸스
219,32,-732.9848,109.45387,-1007.7767,0,0,0,회색 유코푸스
220,32,-813.82416,109.45387,-1035.9207,0,0,0,회색 유코푸스
221,33,-799.6757,109.45387,-1240.7201,0,0,0,램베어
222,33,-987.7676,109.45387,-1087.1383,0,0,0,램베어
223,33,-950.7115,109.45387,-984.7605,0,0,0,램베어
224,33,-857.9023,109.45387,-922.8541,0,0,0,램베어
225,33,-664.38495,109.45387,-881.9228,0,0,0,램베어
226,33,-572.71313,109.45387,-920.4248,0,0,0,램베어
227,33,-618.3919,109.45387,-1091.1328,0,0,0,램베어
228,33,-681.8742,109.45387,-1191.9463,0,0,0,램베어
229,33,-970.7613,109.45387,-1220.1841,0,0,0,램베어
230,33,-848.0472,109.45387,-1145.8414,0,0,0,램베어
231,33,-701.486,109.45387,-1024.2051,0,0,0,램베어
232,33,-822.68097,109.45387,-1058.4686,0,0,0,램베어
233,34,572.9951,58.345604,-645.1228,0,0,0,회색 유코푸스
234,34,526.9635,58.345604,-555.69135,0,0,0,회색 유코푸스
235,34,599.3689,58.345604,-484.70358,0,0,0,회색 유코푸스
236,34,685.9967,58.345604,-507.38443,0,0,0,회색 유코푸스
237,34,665.10583,58.345604,-558.6206,0,0,0,회색 유코푸스
238,34,862.3802,58.345604,-574.9805,0,0,0,회색 유코푸스
239,34,811.3597,58.345604,-656.0435,0,0,0,회색 유코푸스
240,34,713.6181,58.345604,-695.3487,0,0,0,회색 유코푸스
241,34,620.94775,58.345604,-721.7745,0,0,0,회색 유코푸스
242,34,732.83575,58.345604,-621.11487,0,0,0,회색 유코푸스
243,34,511.86346,58.345604,-624.4905,0,0,0,회색 유코푸스
244,34,653.81067,58.345604,-447.74313,0,0,0,회색 유코푸스
245,34,772.2467,58.345604,-530.2135,0,0,0,회색 유코푸스
246,34,794.1476,58.345604,-600.1719,0,0,0,회색 유코푸스
247,34,902.773,58.345604,-569.43427,0,0,0,회색 유코푸스
140,1000,818.07,61.83,798.19,0,0,0,
248,32,1322.7108,58.27896,-186.00401,0,0,0,
249,32,1358.0923,58.27896,-205.37329,0,0,0,
250,32,1303.4099,58.27896,-287.74164,0,0,0,
251,32,1326.3281,58.27896,-239.58914,0,0,0,
252,32,1215.4963,58.27896,-275.1137,0,0,0,
253,32,1144.5985,58.27896,-265.972,0,0,0,
254,32,1214.9042,58.27896,-230.8246,0,0,0,
255,32,1390.5422,58.27896,-145.69733,0,0,0,
256,32,1336.941,58.27896,-126.41005,0,0,0,
257,32,1280.182,58.27896,-158.29047,0,0,0,
258,32,1237.4548,58.27896,-199.1304,0,0,0,
259,32,1159.207,58.27896,-147.99805,0,0,0,
260,32,1090.3643,58.27896,-165.17004,0,0,0,
261,32,1042.8069,58.27896,-111.96729,0,0,0,
262,32,1102.0934,58.27896,-88.83095,0,0,0,
263,32,1182.1859,58.27896,-2.183445,0,0,0,
264,32,1262.3772,58.27896,-7.1488037,0,0,0,
265,32,1282.1062,58.27896,-76.88367,0,0,0,
266,32,1237.3844,58.27896,-51.21962,0,0,0,
267,32,1224.7157,58.27896,-131.40515,0,0,0,
268,32,1130.5317,58.27896,-39.726936,0,0,0,
269,32,1324.8525,58.27896,19.012917,0,0,0,
270,32,1236.0664,58.27896,46.82833,0,0,0,
271,32,1152.321,58.27896,51.662457,0,0,0,
272,32,1102.0038,58.27896,114.43794,0,0,0,
273,32,1233.5072,58.27896,148.30627,0,0,0,
274,32,1169.4137,58.27896,150.74915,0,0,0,
275,32,1106.3129,58.27896,42.24929,0,0,0,
276,32,1059.3766,58.27896,19.401985,0,0,0,
277,32,1118.1764,58.27896,3.8941514,0,0,0,
278,32,836.8197,109.30611,-21.26419,0,0,0,
279,32,769.5318,109.30611,-37.31758,0,0,0,
280,32,737.5975,109.30611,42.00396,0,0,0,
281,32,824.41907,109.30611,75.52742,0,0,0,
282,32,814.5384,109.30611,173.14252,0,0,0,
283,32,745.1094,109.30611,186.7095,0,0,0,
284,32,687.83044,109.30611,219.45908,0,0,0,
285,32,615.0056,109.30611,181.24861,0,0,0,
286,32,563.4531,109.30611,133.38972,0,0,0,
287,32,491.13272,109.30611,59.4961,0,0,0,
288,32,439.92737,109.30611,73.77822,0,0,0,
289,32,444.6356,109.30611,31.339298,0,0,0,
290,32,496.12277,109.30611,143.28986,0,0,0,
291,32,686.2571,109.30611,40.01854,0,0,0,
292,32,630.9284,109.30611,56.497353,0,0,0,
293,32,562.2074,109.30611,-38.826935,0,0,0,
294,32,435.23505,109.30611,-10.952717,0,0,0,
295,32,382.73624,109.30611,-133.22253,0,0,0,
296,32,396.91885,109.30611,-221.44516,0,0,0,
297,32,383.35068,109.30611,-265.62405,0,0,0,
298,32,469.90982,109.30611,-243.31961,0,0,0,
299,32,514.493,109.30611,-284.12286,0,0,0,
300,32,611.4966,109.30611,-294.52652,0,0,0,
301,32,474.94586,109.30611,-307.50284,0,0,0,
302,32,592.1375,109.30611,-235.23993,0,0,0,
303,32,713.7998,109.30611,-274.23633,0,0,0,
304,32,738.3976,109.30611,-208.80806,0,0,0,
305,32,698.0504,109.30611,-127.54677,0,0,0,
306,32,627.5864,109.30611,-92.10071,0,0,0,
307,32,710.13794,109.30611,-78.536285,0,0,0,
308,32,470.74106,58.345604,-569.9788,0,0,0,
309,32,562.9736,58.345604,-509.84143,0,0,0,
310,32,528.1411,58.345604,-659.15247,0,0,0,
311,32,680.06,58.345604,-741.0418,0,0,0,
312,32,670.1887,58.345604,-703.56323,0,0,0,
313,32,704.36865,58.345604,-633.8156,0,0,0,
314,32,752.45667,58.345604,-674.7357,0,0,0,
315,32,780.5933,58.345604,-626.9562,0,0,0,
316,32,859.66785,58.345604,-637.29126,0,0,0,
317,32,748.5119,58.345604,-581.38477,0,0,0,
318,32,711.5119,58.345604,-545.38776,0,0,0,
319,32,629.49396,58.345604,-523.94586,0,0,0,
320,32,769.4811,58.345604,-494.3274,0,0,0,
321,32,752.145,58.345604,-454.62027,0,0,0,
322,32,748.0698,58.345604,-552.4823,0,0,0,
323,32,875.7923,58.345604,-537.5168,0,0,0,
324,32,900.7412,58.345604,-599.8349,0,0,0,
325,32,821.4823,58.345604,-624.2035,0,0,0,
326,32,619.1113,58.345604,-611.75165,0,0,0,
327,32,668.42584,58.345604,-656.67694,0,0,0,
328,32,430.59015,109.30611,-94.29029,0,0,0,
329,32,462.10367,109.30611,-158.9778,0,0,0,
330,32,561.2678,109.30611,-160.64493,0,0,0,
331,32,551.9808,109.30611,-101.90112,0,0,0,
332,32,487.11914,109.30611,-60.090294,0,0,0,
333,32,529.3729,109.30611,-196.39601,0,0,0,
334,32,814.284,109.30611,-139.30025,0,0,0,
335,32,664.00464,109.30611,-14.316353,0,0,0,
336,32,636.36554,109.30611,130.09819,0,0,0,
337,32,571.9341,109.30611,50.41443,0,0,0,
338,32,1.1271067,109.12199,-212.66702,0,0,0,
339,32,114.17117,109.12199,-283.5609,0,0,0,
340,32,46.50558,109.12199,-283.31952,0,0,0,
341,32,-1.3036041,109.12199,-154.0963,0,0,0,
342,32,-17.62224,109.12199,-238.09825,0,0,0,
343,32,33.10017,109.12199,-361.4519,0,0,0,
344,32,-40.119316,109.12199,-356.023,0,0,0,
345,32,-62.254784,109.12199,-302.12463,0,0,0,
346,32,-120.44848,109.12199,-299.48477,0,0,0,
347,32,-141.50664,109.12199,-360.5245,0,0,0,
348,32,-211.2651,109.12199,-364.90387,0,0,0,
349,32,-270.47812,109.12199,-301.2484,0,0,0,
350,32,-218.90758,109.12199,-310.93848,0,0,0,
351,32,-346.9641,109.12199,-284.47083,0,0,0,
352,32,-412.6424,109.12199,-320.48984,0,0,0,
353,32,-452.411,109.12199,-386.48846,0,0,0,
354,32,-500.6097,109.12199,-309.91635,0,0,0,
355,32,-561.94495,109.12199,-313.03882,0,0,0,
356,32,-643.962,109.12199,-310.1651,0,0,0,
357,32,-709.8709,109.12199,-265.65137,0,0,0,
358,32,-649.3459,109.12199,-370.63986,0,0,0,
359,32,-579.6786,109.12199,-426.2457,0,0,0,
360,32,-571.1781,109.12199,-347.5429,0,0,0,
361,32,-530.6483,109.12199,-382.83224,0,0,0,
362,32,-611.1955,109.12199,-272.94336,0,0,0,
363,32,-622.0825,109.12199,-427.9669,0,0,0,
364,32,-703.0553,109.12199,-315.6368,0,0,0,
365,32,-460.0782,109.12199,-308.9311,0,0,0,
366,32,-319.02225,109.12199,-386.63324,0,0,0,
367,32,-227.01752,109.12199,-393.42337,0,0,0,
368,32,-894.7037,109.45387,-1168.6924,0,0,0,
369,32,-806.369,109.45387,-1110.8737,0,0,0,
370,32,-660.75543,109.45387,-1132.8898,0,0,0,
371,32,-676.0114,109.45387,-1088.2665,0,0,0,
372,32,-730.35815,109.45387,-1129.8655,0,0,0,
373,32,-648.7452,109.45387,-959.1491,0,0,0,
374,32,-743.77765,109.45387,-892.6712,0,0,0,
375,32,-857.50415,109.45387,-977.4144,0,0,0,
376,32,-963.39734,109.45387,-881.96295,0,0,0,
377,32,-863.37274,109.45387,-842.0227,0,0,0,
378,32,-1095.5594,109.23745,-397.22278,0,0,0,
379,32,-1136.9523,109.23745,-334.79056,0,0,0,
380,32,-1043.481,109.23745,-248.38501,0,0,0,
381,32,-1043.663,109.23745,-299.04288,0,0,0,
382,32,-1161.042,109.23745,-286.20865,0,0,0,
383,32,-1208.0881,109.23745,-379.48428,0,0,0,
384,32,-1259.3379,109.23745,-312.9962,0,0,0,
385,32,-1200.2692,109.23745,-314.5351,0,0,0,
386,32,-1302.4193,109.23745,-321.0736,0,0,0,
387,32,-1259.4385,109.23745,-398.7154,0,0,0,
388,32,-1348.7568,109.23745,-268.05972,0,0,0,
389,32,-1385.9746,109.23745,-356.66986,0,0,0,
390,32,-1291.8851,109.23745,-261.71994,0,0,0,
391,32,-1403.0693,109.23745,-392.95676,0,0,0,
392,32,-1468.1022,109.23745,-312.42105,0,0,0,
393,32,-1413.1783,109.23745,-306.0268,0,0,0,
394,32,-1504.6624,109.23745,-354.20325,0,0,0,
395,32,-1532.8533,109.23745,-288.23627,0,0,0,
396,32,-1557.7478,109.23745,-341.75592,0,0,0,
397,32,-1643.8522,109.23745,-317.07397,0,0,0,
398,32,-1658.3375,109.23745,-364.1469,0,0,0,
399,32,-1661.605,109.23745,-401.7544,0,0,0,
400,32,-1693.1224,109.23745,-303.9276,0,0,0,
401,32,-1636.1796,109.23745,-254.24255,0,0,0,
402,32,-1599.2102,109.23745,-275.4124,0,0,0,
403,32,-1609.6055,109.23745,-355.74835,0,0,0,
404,32,-1562.0093,109.23745,-371.6854,0,0,0,
405,32,-1538.2369,109.23745,-258.60013,0,0,0,
406,32,-1451.3312,109.23745,-265.5087,0,0,0,
407,32,-1430.2589,109.23745,-350.5199,0,0,0,
408,8,-76.08736,134.77573,141.07817,0,0,0,
409,8,10.307709,134.77573,142.8492,0,0,0,
410,8,52.55208,134.77573,81.99848,0,0,0,
411,8,74.73112,134.77573,48.409492,0,0,0,
412,8,1.2325706,134.77573,40.165054,0,0,0,
413,8,-56.789856,134.77573,65.08269,0,0,0,
414,8,-76.53263,134.77573,102.44179,0,0,0,
415,8,49.46408,134.77573,141.03825,0,0,0,
416,8,92.71257,134.77573,121.50842,0,0,0,
417,8,48.51601,134.77573,114.94503,0,0,0,
418,8,139.04233,134.77573,124.80203,0,0,0,
419,8,210.21518,134.77573,139.5963,0,0,0,
420,8,223.13086,134.77573,175.31253,0,0,0,
421,8,269.57724,134.77573,142.28775,0,0,0,
422,8,336.487,134.77573,126.24413,0,0,0,
423,8,347.3879,134.77573,175.24513,0,0,0,
424,8,385.10126,134.77573,221.07156,0,0,0,
425,8,298.1766,134.77573,205.90213,0,0,0,
426,8,260.49408,134.77573,231.06877,0,0,0,
427,8,192.94644,134.77573,225.0463,0,0,0,
428,8,254.22195,134.77573,202.41898,0,0,0,
429,8,157.51175,134.77573,175.19017,0,0,0,
430,8,126.42493,134.77573,217.77263,0,0,0,
431,8,96.43098,134.77573,169.30879,0,0,0,
432,8,21.633766,134.77573,184.33348,0,0,0,
433,8,-37.47081,134.77573,184.409,0,0,0,
434,8,-36.120667,134.77573,132.86934,0,0,0,
435,8,-89.91628,134.77573,194.33682,0,0,0,
436,8,0.6225319,134.77573,255.19365,0,0,0,
437,8,-79.881966,134.77573,253.15091,0,0,0,
438,8,-123.05721,134.77573,328.06168,0,0,0,
439,8,-136.90877,134.77573,385.774,0,0,0,
440,8,-19.727057,134.77573,363.54556,0,0,0,
441,8,-50.468815,134.77573,456.49405,0,0,0,
442,8,90.9317,134.77573,502.98914,0,0,0,
443,8,104.69249,134.77573,426.161,0,0,0,
444,8,120.80043,134.77573,551.1547,0,0,0,
445,8,171.58138,134.77573,531.7556,0,0,0,
446,8,251.54005,134.77571,509.5483,0,0,0,
447,8,140.20546,134.77573,501.48203,0,0,0,
448,8,-57.928318,134.77573,534.73773,0,0,0,
449,8,4.879613,134.77573,460.6136,0,0,0,
450,8,-103.29498,134.77573,415.7489,0,0,0,
451,8,-135.94193,134.77573,518.48517,0,0,0,
452,8,-95.92389,134.77573,574.02576,0,0,0,
453,8,65.86582,134.77573,576.01624,0,0,0,
454,8,-59.042397,134.77573,361.36707,0,0,0,
455,8,-18.08841,134.77573,239.96065,0,0,0,
456,8,138.23453,134.77573,376.02545,0,0,0,
457,8,271.3732,134.7757,396.40012,0,0,0,
458,8,-716.65765,109.29178,349.02325,0,0,0,
459,8,-671.0534,109.29178,341.64685,0,0,0,
460,8,-713.80927,109.29178,406.53345,0,0,0,
461,8,-792.1948,109.29178,453.9169,0,0,0,
462,8,-780.971,109.29178,326.2517,0,0,0,
463,8,-823.3453,109.29178,336.2528,0,0,0,
464,8,-858.6941,109.29178,337.28232,0,0,0,
465,8,-918.64557,109.29177,310.2141,0,0,0,
466,8,-962.1088,109.29177,307.32297,0,0,0,
467,8,-989.1896,109.29177,358.4426,0,0,0,
468,8,-973.4968,109.29177,394.64053,0,0,0,
469,8,-931.2651,109.29178,441.22366,0,0,0,
470,8,-854.51984,109.29178,425.1293,0,0,0,
471,8,-854.7354,109.29178,382.7946,0,0,0,
472,8,-835.3371,109.29178,470.51395,0,0,0,
473,8,-754.5435,109.29178,490.9151,0,0,0,
474,8,-755.32367,109.29178,417.5323,0,0,0,
475,8,-906.13135,109.29178,417.3732,0,0,0,
476,8,-959.8669,109.29177,365.78625,0,0,0,
477,8,-647.2939,109.29178,394.3187,0,0,0,
