ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
739,514,2226,506,648,0,11120,30,부베 약탈자
742,514,1979.8,623.77,-669.72,0,11120,30,부베 약탈자
743,514,2436.71,622.82,-521.63,0,11120,30,부베 약탈자
744,514,2014,465,1607,0,11120,30,부베 약탈자
745,514,1549,504,2568,0,11120,30,부베 약탈자
746,514,502,602,2576,0,11120,30,부베 약탈자
747,514,209,612,868,0,11120,30,부베 약탈자
1770,618,-174.67,642.57,-2745.45,-58,20117,0,신도1
1771,619,-733.09,758.71,285.37,-97,40095,0,체이퍼 유인 장소
1772,620,166.89,593.86,1603.78,0,20026,0,가시덤불
1776,625,102.9,669.58,-1817.39,-90,47087,0,가시 관문1(obb없는거)
1777,626,189.14,607.22,1387.8,-69,47090,0,가시 관문2(obb없는거)
1778,627,2122.89,502.93,955.78,-72,47088,0,가시관문3(obb없는거)
1785,630,2040,461,1670,-97,47121,0,
1787,632,464.79,602.41,2466.54,0,47124,0,마력 충전
1788,633,770.84,603.49,2572.05,0,47124,0,마력 충전
1789,634,359.2,602.41,2768.04,0,47124,0,마력 충전
1790,635,801.03,603.25,2390.66,0,47124,0,마력 충전
1883,645,2028.76,459.94,1707.02,0,0,0,필드젠안되게
1884,645,113.73,671.51,318.21,0,0,0,필드젠안되게
1885,646,46.82,668.96,-1826.42,0,0,0,1번가시관문기둥_1
1887,647,140.42,604.72,1377.6,0,0,0,2번가시관문기둥_1
1889,648,2064.86,502.52,951.96,0,0,0,3번가시관문기둥
1890,649,156.17,682.56,-1774.43,0,0,0,1번가시관문기둥_2
1891,650,236.66,608.35,1410.69,-91,0,0,2번가시관문기둥_2
1892,651,105.68,666.81,-1847.38,0,0,0,
1893,652,151.47,726.62,-1553.16,0,0,0,
1894,653,625.86,602.74,2674.12,0,0,0,던볼
1895,654,1098.81,603.51,957.08,0,0,0,콜리플라워
1896,655,54.27,733.73,-1141.97,0,0,0,오페러
1904,658,-244.07,656.97,-2174.57,0,0,0,오페러
1919,659,-765.97,609.95,-1366.2,0,0,0,콜리플라워
1924,658,-742.06,610.11,-1379.91,0,0,0,오페러
1925,658,153.29,733.73,-1204.56,0,0,0,오페러
1926,659,195.99,621.1,-31.05,0,0,0,콜리플라워
1927,659,-650.53,647.53,-801.63,0,0,0,콜리플라워
1928,662,1090.15,603.55,967.63,0,0,0,트리펠리
1929,662,2124.34,506.97,636.58,0,0,0,트리펠리
1932,664,-206.46,622.52,-3759.09,-55,0,0,
1933,665,-640.29,757.54,231.66,0,0,0,벨리글러
1938,669,1659.8623,504.37262,2629.5647,0,0,0,오페러
1956,671,-725.75,648.19,-808.72,0,0,0,벨리글러
1957,671,-555.55,647.53,-695.24,0,0,0,벨리글러
1959,671,-682.87,610.67,-1517.89,0,0,0,벨리글러
1960,671,-381.47,665.29,-1410.73,0,0,0,벨리글러
1961,671,-103.7,733.73,-1392.68,0,0,0,벨리글러
1962,671,-14.93,733.57,-1171.65,0,0,0,벨리글러
1963,671,208.62,733.72,-1020.65,0,0,0,벨리글러
1964,671,331.46112,733.7271,-1272.5803,0,0,0,벨리글러
1965,671,164.28,733.73,-1424.87,0,0,0,벨리글러
1966,671,-933.33,610.73,-1349.65,0,0,0,벨리글러
1967,671,-190.77,703.09,-895.1,0,0,0,벨리글러
1969,671,-715.97,610.67,-1217.1,0,0,0,벨리글러
1970,671,159.71,733.73,-1207.66,0,0,0,벨리글러
1989,673,77.95,622.9,-3487.9,0,0,0,던볼
1990,673,-110.22,622.03,-3415.88,0,0,0,던볼
1992,673,-204.09248,620.52295,-3081.0413,0,0,0,던볼
1993,673,64.79,621.25,-3308.32,0,0,0,던볼
1994,673,-72.18,621.56,-3054.03,0,0,0,던볼
1996,674,-38.96623,622.0549,-3430.5603,0,0,0,콜리플라워
1998,674,-205.15486,620.2689,-3121.6902,0,0,0,콜리플라워
1999,674,-243.76686,620.71747,-3340.58,0,0,0,콜리플라워
2000,674,-73.95137,620.2689,-3277.5017,0,0,0,콜리플라워
2001,674,-87.825584,621.65735,-3045.6045,0,0,0,콜리플라워
2002,674,150.48,622.8,-3447.13,0,0,0,콜리플라워
2003,675,-1161.3,525.39,-3226.94,0,0,0,
2004,675,-147.37,646.21,-2739.64,0,0,0,
2006,677,163.91,698.87,-631.96,0,0,0,
2007,678,637.37,597.08,1949.51,0,0,0,
2009,680,2311.37,502.9,535.67,-82,0,0,
2010,679,1339.91,523.68,2478.56,-84,0,0,
2011,659,-1131.04,768.99,-2401.94,0,0,0,콜리플라워
2012,681,2089,622,83,0,0,0,
2013,682,1761.78,458.62,1590.11,90,0,0,보물 상자 LV1
2014,683,100.67,666.31946,-1852.8055,0,0,0,
2015,30,-1007.3599,525.39294,-3248.9768,0,0,0,
2016,685,2041.9985,623.0006,-999.2534,0,0,0,
2017,685,249.01025,608.9124,3077.8696,0,0,0,
2018,685,-226.72931,622.53217,-3937.319,0,0,0,
2019,658,-389.33948,657.4337,-2398.3306,0,0,0,오페러
2020,658,-425.72403,657.43365,-2217.6736,0,0,0,오페러
2021,658,-169.9382,657.4337,-2017.4631,0,0,0,오페러
2022,658,-42.995285,657.4337,-2215.8296,0,0,0,오페러
2023,658,-159.73878,655.02686,-2361.9932,0,0,0,오페러
2024,658,-383.49716,657.4337,-2019.7106,0,0,0,오페러
2025,658,-915.1706,610.79425,-1373.2583,0,0,0,오페러
2026,658,-759.0877,610.7706,-1219.2446,0,0,0,오페러
2027,658,-816.4433,647.5303,-700.5906,0,0,0,오페러
2028,658,-587.9877,647.5303,-699.45337,0,0,0,오페러
2029,658,-640.73096,647.5389,-826.7517,0,0,0,오페러
2030,658,-624.904,610.67816,-1528.9884,0,0,0,오페러
2031,658,-4.334385,733.6016,-1075.3212,0,0,0,오페러
2032,658,185.3392,733.65015,-996.6654,0,0,0,오페러
2033,658,15.368589,733.7271,-1285.2125,0,0,0,오페러
2034,658,181.1179,733.7271,-1420.2231,0,0,0,오페러
2035,658,373.49728,733.7271,-1278.2023,0,0,0,오페러
2036,673,586.03796,513.71313,-3362.4517,0,0,0,던볼
2037,673,695.4383,512.5236,-3252.3284,0,0,0,던볼
2038,673,794.78894,513.71686,-3343.3992,0,0,0,던볼
2039,673,812.10406,512.4942,-3172.4854,0,0,0,던볼
2040,673,901.3883,512.4942,-3262.7783,0,0,0,던볼
2041,673,-85.02385,620.2689,-3276.9644,0,0,0,던볼
2042,659,-1250.0166,769.1758,-2479.555,0,0,0,콜리플라워
2043,659,-1131.7104,769.7006,-2246.3633,0,0,0,콜리플라워
2044,659,-1340.8723,769.833,-2348.8599,0,0,0,콜리플라워
2045,659,-945.25476,769.6085,-2428.139,0,0,0,콜리플라워
2046,659,-923.9556,610.6663,-1431.2599,0,0,0,콜리플라워
2047,659,-732.6844,610.8038,-1193.1901,0,0,0,콜리플라워
2048,659,-736.0745,610.66327,-1493.0305,0,0,0,콜리플라워
2049,659,-481.60358,622.7628,-1416.2626,0,0,0,콜리플라워
2050,659,-447.70416,648.87286,-1374.1199,0,0,0,콜리플라워
2051,659,-415.9294,652.9388,-1408.4124,0,0,0,콜리플라워
2052,659,-387.21863,668.68805,-1376.4923,0,0,0,콜리플라워
2053,659,-587.83044,647.5303,-644.1202,0,0,0,콜리플라워
2054,659,-827.07916,647.5303,-694.807,0,0,0,콜리플라워
2055,659,-828.2747,647.5303,-872.73346,0,0,0,콜리플라워
2056,659,-493.16745,631.1796,-1383.1842,0,0,0,콜리플라워
2057,659,-808.8824,731.41754,-2377.7505,0,0,0,콜리플라워
2058,659,-812.42004,747.5378,-2325.7876,0,0,0,콜리플라워
2059,659,-775.9139,738.2893,-2323.4856,0,0,0,콜리플라워
2060,659,-778.71436,734.83624,-2353.1108,0,0,0,콜리플라워
2061,659,-757.7221,727.109,-2367.5344,0,0,0,콜리플라워
2062,662,896.922,604.04193,806.87994,0,0,0,트리펠리
2063,662,874.07227,604.1152,984.3921,0,0,0,트리펠리
2064,662,1123.265,603.3011,1115.7177,0,0,0,트리펠리
2065,662,1328.5697,603.3011,986.494,0,0,0,트리펠리
2066,662,1279.0974,603.3011,853.0962,0,0,0,트리펠리
2067,662,1084.9094,603.31244,783.7246,0,0,0,트리펠리
2068,662,972.7847,603.3011,1125.9738,0,0,0,트리펠리
2069,662,1961.1929,502.28943,732.7646,0,0,0,트리펠리
2070,662,2152.674,503.35895,894.4854,0,0,0,트리펠리
2071,662,2340.999,503.24008,708.8717,0,0,0,트리펠리
2072,662,2094.6848,504.13373,772.65607,0,0,0,트리펠리
2073,662,1947.8993,504.51013,606.6924,0,0,0,트리펠리
2074,669,1487.9377,504.92828,2504.1301,0,0,0,오페러
2075,669,1488.3577,504.28107,2648.821,0,0,0,오페러
2076,669,1639.49,504.76462,2501.67,0,0,0,오페러
2077,669,1767.5109,504.2772,2714.5422,0,0,0,오페러
2078,669,1837.6666,504.27725,2563.0588,0,0,0,오페러
2079,669,1881.526,504.2772,2632.33,0,0,0,오페러
2080,669,1769.5431,504.3498,2457.3489,0,0,0,오페러
2081,669,1935.8546,513.2593,2383.894,0,0,0,오페러
2082,669,1318.5092,535.02716,2460.0247,0,0,0,오페러
2083,674,-377.3848,657.4337,-2313.1633,0,0,0,콜리플라워
2084,674,-275.73972,655.53595,-2152.4043,0,0,0,콜리플라워
2085,674,-142.44463,655.7165,-2303.968,0,0,0,콜리플라워
2086,674,-386.55634,657.4337,-2030.44,0,0,0,콜리플라워
2087,674,-261.05087,657.4337,-1854.5465,0,0,0,콜리플라워
2088,674,-519.9419,657.4337,-2145.0254,0,0,0,콜리플라워
2089,674,-560.7696,671.4623,-2238.4016,0,0,0,콜리플라워
2090,674,-576.9147,663.27783,-2302.619,0,0,0,콜리플라워
2091,674,-531.3616,659.556,-2266.5178,0,0,0,콜리플라워
2092,686,1466.9464,514.8805,-3231.4373,90,0,0,
2093,687,627,600,1910,-90,0,0,보물 상자 LV1
