ClassID,GenType,NPCID,PosX,PosY,PosZ,Direction,AnchorRange,Name
476,500,0,-362.9111,1738.3,-1716.7972,0,0,
477,500,0,-630.7979,1798.6844,-774.29767,0,0,
478,500,0,76.56154,1836.6,-331.28235,0,0,
479,500,0,167.04848,1836.6,527.91095,0,0,
480,500,0,-578.32153,1938.6,499.27573,0,0,
481,500,0,-1004.5174,2015.3181,319.56396,0,0,
482,500,0,-1210.2035,2093.5173,844.52563,0,0,
483,500,0,-1078.6528,2168.34,1765.6772,0,0,
484,500,0,10.730598,2140.5002,1774.7498,0,0,
485,500,0,508.10657,1738.3,-1930.2091,0,0,
486,520,0,1521,1723,-314,0,0,
487,521,0,-1503.5201,2015.3181,232.35394,0,0,
488,522,0,-1359.735,2168.34,1179.5651,0,0,
489,523,0,-143.99,2140,1496.51,0,0,
490,514,0,-1236.0184,2015.3181,422.93716,0,0,
491,513,0,-602.03485,1825.813,-670.05084,0,0,
492,513,0,-239.40051,1836.6,-347.82538,0,0,
493,513,0,-477.1984,1754.2081,-1029.9153,0,0,
494,513,0,36.234516,1836.6,-129.37569,0,0,
495,513,0,995.9269,1670.0668,-1240.4216,0,0,
496,513,0,-71.82941,1836.6,577.8479,0,0,
497,513,0,-521.051,1938.6,387.97812,0,0,
498,513,0,-650.89166,1938.6,352.0207,0,0,
499,513,0,-1244.3483,2015.3181,237.44763,0,0,
500,513,0,-1197.8903,2015.3181,423.72678,0,0,
501,513,0,-1063.5308,2015.3181,245.49829,0,0,
502,513,0,-1256.589,2093.5173,779.5284,0,0,
503,513,0,-1172.7709,2093.5173,868.7961,0,0,
504,513,0,-1282.6053,2168.34,1304.0864,0,0,
505,513,0,-1087.9823,2168.34,1623.3945,0,0,
506,513,0,-1098.9915,2168.34,1370.3231,0,0,
508,513,0,-100.84099,2140.5002,1630.9119,0,0,
509,513,0,111.2018,2140.5002,1699.9586,0,0,
510,513,0,61.56063,2140.5002,1548.9086,0,0,
511,513,0,46.370415,1836.6,643.67194,0,0,
512,513,0,-56.070717,1836.6,681.13763,0,0,
513,513,0,-7.9569206,1836.6,-378.19815,0,0,
517,524,0,67.1293,2140.5002,1645.5458,-145,0,
521,525,0,874.0878,1670.0668,-1013.6498,0,0,
522,525,0,990.8694,1670.0668,-869.0076,0,0,
523,525,0,1004.7442,1670.0668,-1156.2197,0,0,
524,525,0,-1168.3997,2015.3181,154.03091,0,0,
525,525,0,-1166.8207,2015.3181,313.66412,0,0,
526,525,0,-1353.1243,2015.3181,320.13065,0,0,
527,525,0,-1349.884,2168.34,1310.8397,0,0,
528,525,0,-1160.3293,2168.34,1624.3604,0,0,
529,525,0,-954.1534,2168.34,1440.7874,0,0,
530,525,0,-62.84725,2140.5002,1537.3638,0,0,
531,525,0,72.24407,2140.5002,1753.6157,0,0,
532,526,0,894.41583,1670.0668,-994.5152,0,0,
533,526,0,-1342.2953,2015.3181,131.50636,0,0,
534,526,0,-1094.0555,2015.3181,475.49478,0,0,
535,526,0,-948.20294,2168.34,1600.0142,0,0,
536,526,0,-1276.1552,2168.34,1439.4823,0,0,
537,526,0,-36.302837,2140.5002,1707.7029,0,0,
538,526,0,71.47558,2140.5002,1597.553,0,0,
539,527,0,-366.2363,1836.6,-329.59583,0,0,
540,528,0,960.194,1670.0668,-782.13324,0,0,
541,529,0,476.5083,1738.3,-2496.8647,0,0,
542,530,0,-1074.2908,1767.1277,-1769.2009,0,0,
543,513,0,-588.43274,1778.6489,-891.8916,0,0,
544,513,0,-395.37753,1836.6,-474.0943,0,0,
545,513,0,-108.55399,1836.6,-230.25327,0,0,
546,513,0,-26.708275,1836.6,499.43353,0,0,
547,513,0,-1356.0494,2015.3181,157.68614,0,0,
548,513,0,-1373.2858,2015.3181,300.38715,0,0,
549,518,0,-229.54425,1836.6,-253.61684,0,0,
550,518,0,-108.83939,1836.6,-148.26672,0,0,
551,518,0,-105.67222,1836.6,-319.4214,0,0,
552,518,0,-21.830444,1836.5999,-433.69864,0,0,
553,518,0,41.320255,1836.6,-234.99779,0,0,
554,518,0,-1458.2648,2168.34,1306.8916,0,0,
555,518,0,-1294.9055,2168.34,1238.0127,0,0,
556,518,0,-1361.9349,2168.34,1523.2556,0,0,
557,518,0,-1084.5833,2168.34,1755.7837,0,0,
558,518,0,-1192.3955,2168.34,1636.2192,0,0,
559,518,0,-985.2193,2168.34,1562.761,0,0,
560,518,0,-1031.093,2168.34,1348.0253,0,0,
561,525,0,-1098.7213,2015.3181,490.1299,0,0,
562,525,0,-1323.9583,2093.5173,870.0114,0,0,
563,525,0,-1209.896,2093.5173,884.62933,0,0,
564,525,0,-1136.6611,2168.34,1435.466,0,0,
565,525,0,-970.6995,2168.34,1731.4965,0,0,
566,525,0,-141.10034,2140.5002,1700.2334,0,0,
567,525,0,163.18912,2140.5002,1628.5494,0,0,
568,525,0,82.62037,2140.5002,1509.5471,0,0,
569,526,0,1001.2807,1670.0668,-1160.6936,0,0,
570,526,0,1008.9624,1670.0668,-835.9985,0,0,
571,526,0,988.56915,1670.0668,-1917.7876,0,0,
572,526,0,1235.7941,1670.0668,-2035.0109,0,0,
573,526,0,1203.6719,1670.0668,-1768.0676,0,0,
574,526,0,1092.4457,1670.0668,-1873.9415,0,0,
575,526,0,-70.56787,2140.5002,1573.1927,0,0,
576,531,0,2048.05,1722.96,204,0,0,보물 상자 LV1
