ClassID,GenType,NPCID,PosX,PosY,PosZ,Direction,AnchorRange,Name
270,1,0,86.65659,440.03336,11.391376,0,0,나무뿌리 수정
271,1,0,1761.1705,504.13654,416.47308,0,0,나무뿌리 수정
272,1,0,602.2511,310.02,-1589.0131,0,0,나무뿌리 수정
273,1,0,923.3224,359.3129,-780.1436,0,0,나무뿌리 수정
274,1,0,714.6228,363.9497,-302.16763,0,0,나무뿌리 수정
275,1,0,1103.9695,450.46814,455.95255,0,0,나무뿌리 수정
276,212,0,-612.40607,361.5876,18.50241,0,0,미니번
277,227,0,-1596.22,536.96,587.6,90,0,그리타
288,3,0,661.359,359.3129,-777.1559,0,0,위저드 주술 인형
289,3,0,-562.1613,322.3343,-591.0337,0,0,위저드 주술 인형
290,3,0,-752.811,450.49017,505.50385,0,0,위저드 주술 인형
291,3,0,1723.8962,508.9943,806.4953,0,0,위저드 주술 인형
292,3,0,1280.6647,450.4681,384.7801,0,0,위저드 주술 인형
293,3,0,-84.47855,435.3824,-1206.0468,0,0,위저드 주술 인형
294,3,0,1449.3464,432.7419,-783.808,0,0,위저드 주술 인형
295,3,0,762.16235,358.89896,28.9733,0,0,위저드 주술 인형
296,2,0,-740.61694,450.51147,522.4833,0,0,검은 데스모두스
297,2,0,-639.23535,361.5876,-0.74254227,0,0,검은 데스모두스
298,2,0,1290.9515,427.7392,295.1505,0,0,검은 데스모두스
299,2,0,827.56915,451.1936,549.3236,0,0,검은 데스모두스
300,2,0,1829.4816,503.4665,653.1514,0,0,검은 데스모두스
301,2,0,1378.0503,432.7419,-861.0937,0,0,검은 데스모두스
302,2,0,513.23456,359.31287,-620.00775,0,0,검은 데스모두스
303,2,0,-555.3379,322.3343,-771.4126,0,0,검은 데스모두스
304,228,0,601.5617,359.3129,-732.30676,0,0,미니베니오
305,2,0,-320.8813,322.3343,-702.1581,0,0,검은 데스모두스
306,2,0,-333.59827,322.3343,-506.63617,0,0,검은 데스모두스
307,2,0,-1061.8999,358.89908,-106.7962,0,0,검은 데스모두스
308,2,0,-623.10046,361.5876,91.37045,0,0,검은 데스모두스
309,2,0,-1134.8198,358.899,-37.940903,0,0,검은 데스모두스
310,2,0,-1335.4845,477.35022,411.57367,0,0,검은 데스모두스
311,2,0,-291.50378,435.3824,-1224.7979,0,0,검은 데스모두스
312,2,0,-50.863663,435.3824,-1260.2273,0,0,검은 데스모두스
313,2,0,-345.96454,435.3824,-1278.2368,0,0,검은 데스모두스
314,2,0,624.56067,359.28177,-911.1649,0,0,검은 데스모두스
315,2,0,454.05087,359.3129,-804.5113,0,0,검은 데스모두스
316,2,0,627.21545,359.31293,-521.09357,0,0,검은 데스모두스
317,2,0,852.6145,359.31293,-720.54236,0,0,검은 데스모두스
318,2,0,1600.7067,432.7419,-823.51715,0,0,검은 데스모두스
319,2,0,1332.3031,432.7419,-734.1119,0,0,검은 데스모두스
320,2,0,1051.2202,450.4681,454.1625,0,0,검은 데스모두스
321,2,0,1203.426,450.46814,442.7738,0,0,검은 데스모두스
322,2,0,1502.1602,450.4681,382.3343,0,0,검은 데스모두스
323,2,0,1653.729,511.4521,639.68054,0,0,검은 데스모두스
324,2,0,1859.7416,508.9943,825.36334,0,0,검은 데스모두스
325,2,0,669.84875,358.899,26.078323,0,0,검은 데스모두스
326,3,0,-527.8118,322.3343,-842.93005,0,0,위저드 주술 인형
327,3,0,614.51117,358.899,90.50188,0,0,위저드 주술 인형
328,3,0,513.2515,359.3129,-790.9009,0,0,위저드 주술 인형
329,3,0,-27.478878,435.38242,-1453.3666,0,0,위저드 주술 인형
330,3,0,-986.8605,358.89902,-50.48951,0,0,위저드 주술 인형
331,3,0,222.42271,440.0863,146.77684,0,0,위저드 주술 인형
332,3,0,117.77236,440.0425,87.18732,0,0,위저드 주술 인형
333,6,0,-455.1545,322.3343,-805.34155,0,0,플라스크
334,6,0,-1007.5729,358.89902,-69.62358,0,0,플라스크
335,6,0,995.27966,359.3129,-774.0924,0,0,플라스크
336,6,0,842.89575,451.1843,496.68088,0,0,플라스크
337,6,0,795.1341,358.899,-6.561805,0,0,플라스크
338,6,0,-312.48172,322.3343,-661.90125,0,0,플라스크
339,6,0,-724.42224,450.5302,506.49277,0,0,플라스크
340,3,0,-707.87976,358.899,-793.8638,0,0,위저드 주술 인형
341,3,0,666.57336,359.31293,-562.15533,0,0,위저드 주술 인형
342,3,0,1045.981,450.4681,437.58673,0,0,위저드 주술 인형
344,6,0,-33.789356,435.3824,-1385.0216,0,0,플라스크
345,6,0,-245.04794,435.3824,-1233.7588,0,0,플라스크
347,6,0,707.1555,359.3129,-775.0618,0,0,플라스크
348,6,0,758.8625,359.31293,-659.8354,0,0,플라스크
349,6,0,1593.0178,432.7419,-723.72217,0,0,플라스크
350,6,0,1509.1776,432.7419,-908.9066,0,0,플라스크
351,6,0,135.02362,440.05026,-18.48236,0,0,플라스크
352,6,0,-26.937408,439.98196,147.50145,0,0,플라스크
353,6,0,109.60861,440.03653,240.31787,0,0,플라스크
354,6,0,-33.95769,435.3824,-1387.6443,0,0,플라스크
356,6,0,552.7079,359.3129,-817.14197,0,0,플라스크
357,6,0,600.246,280.7791,-1301.6401,0,0,플라스크
358,6,0,504.29,359.31287,-645.86505,0,0,플라스크
359,6,0,624.92285,359.3129,-689.5083,0,0,플라스크
360,3,0,728.5926,359.3129,-870.36945,0,0,위저드 주술 인형
361,2,0,1153.6079,389.89218,-786.33984,0,0,검은 데스모두스
362,3,0,-1235.1367,450.8721,399.58374,0,0,위저드 주술 인형
363,229,0,1411.3374,432.74194,-656.37964,0,0,사이코키노 마법서 4권
364,230,0,744.7,451.3,554.75,0,0,보물 상자 LV1
365,231,0,-368.5267,366.68018,-1505.3538,-165,0,마법사의 탑 길드 미션
366,225,0,-373.47806,366.64008,-1501.5627,0,0,필드젠 X
367,232,0,653.94,310.02,-1663.74,0,0,그림자없는 NPC_키큼
368,232,0,544.1,310.02,-1687.83,0,0,그림자없는 NPC_키큼
