ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
1844,843,42.253654,489.1648,-901.32635,0,0,0,누덕고치
1845,844,3049,491,-816,90,0,0,은둔자의 통로
1846,845,1241,438,-1506,180,0,0,드바시아 고개
1847,846,-182.27774,489.04865,-1890.3215,0,0,0,푸른 프라가라스
1864,850,-208.67189,489.0487,-1690.5369,0,0,0,메로그 독침술사
1866,850,-190.83783,489.0487,-2164.1843,0,0,0,메로그 독침술사
1867,850,-195.33116,489.0487,-1144.1515,0,0,0,메로그 독침술사
1868,850,-386.72482,489.0487,-865.4883,0,0,0,메로그 독침술사
1869,850,-153.498,489.04874,-651.6607,0,0,0,메로그 독침술사
1871,850,-10.196129,489.0487,-862.2836,0,0,0,메로그 독침술사
1874,850,-468.89957,489.0487,-1950.7638,0,0,0,메로그 독침술사
1878,850,86.35812,489.0487,-1973.7078,0,0,0,메로그 독침술사
1879,851,-732.61383,490.2488,-1851.0187,0,0,0,
1880,852,-98.84291,548.7081,-260.2638,0,0,0,
1881,853,-428.98636,542.50104,647.1365,0,0,0,
1882,854,-1223.1824,557.6079,602.5321,0,0,0,
1883,855,2163.389,449.99887,-1415.4398,0,0,0,
1884,856,2315.642,490.14926,58.2023,0,0,0,
1885,857,2526.6824,488.9384,734.73505,0,0,0,
1886,858,-59.48851,558.973,351.32922,0,0,0,
1887,859,-813.3397,517.9268,960.9757,0,0,0,
1888,860,1334.5028,438.515,-1444.3865,0,0,0,
1890,862,-1343,583.26,232,-14,0,0,
1891,863,-16.84,558.99,314.33,-14,0,0,
1892,864,-812.92,517.96,966.12,-14,0,0,
1893,3,525.1425,490.2488,-1965.9109,0,0,0,
1894,842,-1080.4965,517.90125,927.456,0,0,0,메로그 주술사
1895,842,-886.05566,518.3019,1167.2539,0,0,0,메로그 주술사
1896,842,-800.0285,517.79315,836.09216,0,0,0,메로그 주술사
1897,842,-684.4464,518.3019,1043.612,0,0,0,메로그 주술사
1898,842,-1154.3866,583.2607,-223.1337,0,0,0,메로그 주술사
1899,842,-296.3811,559.2428,430.92963,0,0,0,메로그 주술사
1900,842,148.8252,559.0676,37.499092,0,0,0,메로그 주술사
1901,842,-132.39743,560.5934,58.478962,0,0,0,메로그 주술사
1902,865,580.54,490.35,-2066.05,0,0,0,보물 상자 LV3
1903,866,1751.2032,433.4252,-1363.1144,0,0,0,
1904,867,-911,522,1739,100,0,0,
1905,868,-1493.2675,602.49207,-1896.596,0,0,0,
1906,868,-912.51874,521.516,1664.604,0,0,0,
1907,868,2571.9885,488.9932,1000.7794,0,0,0,
1908,868,1317.552,439.40524,-1519.6005,0,0,0,
1909,868,3034.043,491.6372,-876.2472,0,0,0,
1910,308,-365.951,489.0487,-1128.9451,0,0,0,그롤
1911,308,-198.99951,489.0487,-1115.75,0,0,0,그롤
1912,308,-425.74033,489.0487,-934.98016,0,0,0,그롤
1913,308,-317.79337,489.0487,-822.13654,0,0,0,그롤
1914,308,-438.21957,489.04874,-719.69116,0,0,0,그롤
1915,308,-271.2142,489.04877,-616.1755,0,0,0,그롤
1916,308,-131.13513,489.0487,-739.10394,0,0,0,그롤
1917,308,0.4013092,489.0487,-886.9475,0,0,0,그롤
1918,308,34.82348,489.0487,-1054.5504,0,0,0,그롤
1919,842,-1281.1378,583.2606,-332.48297,0,0,0,메로그 주술사
1920,842,-1306.1577,583.2607,-188.25827,0,0,0,메로그 주술사
1921,842,-858.9387,518.29565,1014.0543,0,0,0,메로그 주술사
1922,842,-397.04193,559.2428,215.40244,0,0,0,메로그 주술사
1923,842,-79.37619,559.2197,365.2069,0,0,0,메로그 주술사
1924,842,-245.89067,558.5079,-74.62857,0,0,0,메로그 주술사
1925,842,-987.39417,583.2605,-336.50885,0,0,0,메로그 주술사
1926,842,-9.220268,559.1983,-106.17214,0,0,0,메로그 주술사
1927,846,-376.73267,489.04874,-2266.755,0,0,0,푸른 프라가라스
1928,846,-434.86047,489.0487,-2102.3577,0,0,0,푸른 프라가라스
1929,846,-382.45416,489.04874,-1716.8921,0,0,0,푸른 프라가라스
1930,846,-201.94759,490.2487,-1459.5665,0,0,0,푸른 프라가라스
1931,846,-158.51485,489.04874,-1718.0671,0,0,0,푸른 프라가라스
1932,846,-120.64085,489.04868,-2201.631,0,0,0,푸른 프라가라스
1933,846,-4.2262325,489.0487,-2011.579,0,0,0,푸른 프라가라스
1934,846,191.75476,490.2488,-1925.8851,0,0,0,푸른 프라가라스
1935,846,213.22035,490.05057,-1984.4396,0,0,0,푸른 프라가라스
1936,846,267.07175,490.2488,-1896.7009,0,0,0,푸른 프라가라스
1937,846,284.7085,490.2488,-2008.9711,0,0,0,푸른 프라가라스
1938,846,262.76816,490.2488,-1962.7517,0,0,0,푸른 프라가라스
1939,846,-212.49712,490.2487,-1512.8048,0,0,0,푸른 프라가라스
1940,846,-64.29135,490.2487,-1547.5613,0,0,0,푸른 프라가라스
1941,846,-129.52179,490.2487,-1459.6781,0,0,0,푸른 프라가라스
1942,846,-142.42245,490.24866,-1518.574,0,0,0,푸른 프라가라스
1943,850,-208.6002,489.04865,-1911.3844,0,0,0,메로그 독침술사
1944,850,-524.14087,489.0487,-2221.6243,0,0,0,메로그 독침술사
1945,850,-177.7014,489.0487,-894.01483,0,0,0,메로그 독침술사
1946,850,-799.9732,531.8873,-633.8509,0,0,0,메로그 독침술사
1947,850,-671.59283,515.0549,-619.0674,0,0,0,메로그 독침술사
1948,850,-183.9338,515.43195,-414.18048,0,0,0,메로그 독침술사
1949,850,-120.92466,537.6403,-313.5189,0,0,0,메로그 독침술사
1950,843,1448.5906,435.36026,-1466.4081,0,0,0,누덕고치
1951,843,1503.8695,433.4252,-1209.5327,0,0,0,누덕고치
1952,843,1237.608,418.1357,-1062.9756,0,0,0,누덕고치
1953,843,1174.7831,416.6579,-1123.8297,0,0,0,누덕고치
1954,843,1127.1875,414.6107,-1032.0615,0,0,0,누덕고치
1955,843,1101.3873,414.61066,-1112.9727,0,0,0,누덕고치
1956,843,1288.8704,425.84924,-1154.5287,0,0,0,누덕고치
1957,843,1261.219,424.4707,-1180.3867,0,0,0,누덕고치
1958,843,-1041.8137,583.2605,-298.75113,0,0,0,누덕고치
1959,843,-878.7924,520.3841,883.7706,0,0,0,누덕고치
1960,843,-154.95773,559.7295,215.71078,0,0,0,누덕고치
1961,843,-439.72342,489.0487,-1004.3073,0,0,0,누덕고치
1962,843,0.26290703,489.0487,-1090.9482,0,0,0,누덕고치
1963,843,-235.69112,489.0487,-712.2116,0,0,0,누덕고치
1964,843,-824.64,547.11273,-522.2519,0,0,0,누덕고치
1965,843,-1393.2865,583.2607,-110.72148,0,0,0,누덕고치
1966,843,-1401.3538,583.2607,319.94763,0,0,0,누덕고치
1967,843,-1103.3369,517.4523,854.97015,0,0,0,누덕고치
1968,843,-1018.234,518.3019,1190.0647,0,0,0,누덕고치
1969,843,-702.91595,518.3019,1053.3591,0,0,0,누덕고치
1970,843,-265.98734,559.21625,179.02951,0,0,0,누덕고치
1971,843,-426.14474,559.237,68.426346,0,0,0,누덕고치
1972,843,-139.3451,559.2428,422.0606,0,0,0,누덕고치
1973,843,94.16034,559.4448,-65.96461,0,0,0,누덕고치
1974,843,-269.82034,489.0487,-1206.632,0,0,0,누덕고치
1975,700,656.34,490.35,-1853.62,-135,0,0,
