ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
960,634,-253.25346,724.0477,-2165.9553,0,0,0,단델
961,634,-253.45706,724.0477,-1638.1163,0,0,0,단델
962,634,-284.98862,724.0477,-1827.6963,0,0,0,단델
963,634,106.34071,724.0477,-2109.64,0,0,0,단델
964,634,-1309.021,895.2841,-1486.2302,0,0,0,단델
965,634,-1710.6495,895.2841,-1346.8441,0,0,0,단델
966,634,-1465.5135,895.2841,-1275.1289,0,0,0,단델
967,634,-1651.9961,895.2841,-1109.8832,0,0,0,단델
968,634,-1221.6825,895.2841,-1254.5701,0,0,0,단델
969,701,-662.0149,1125.3899,13.29623,0,0,0,톤투스
970,701,-582.102,886.4921,-773.7753,0,0,0,톤투스
971,701,-267.14105,963.1967,-631.1138,0,0,0,톤투스
972,701,-701.7245,1125.3899,-466.14273,0,0,0,톤투스
973,633,791.73724,123.9267,-1140.6453,0,0,0,제페토
974,633,1210.8862,123.92715,-877.33167,0,0,0,제페토
975,633,1140.617,123.92716,-532.3471,0,0,0,제페토
976,633,561.5747,123.92598,-574.7298,0,0,0,제페토
977,633,720.51556,123.92654,-983.5102,0,0,0,제페토
978,633,947.3669,123.92676,-1049.6816,0,0,0,제페토
979,633,962.8267,123.92698,-476.53836,0,0,0,제페토
980,633,1098.814,123.92692,-700.1723,0,0,0,제페토
981,633,868.4334,123.92665,-671.078,0,0,0,제페토
982,706,754.5592,123.9267,-1174.1998,0,0,0,단델
983,706,498.58566,123.92589,-681.4946,0,0,0,단델
984,706,1256.3411,123.92715,-847.28864,0,0,0,단델
985,706,900.4066,175.1239,-0.26140213,0,0,0,단델
986,706,931.1891,123.92671,-829.3478,0,0,0,단델
987,706,738.9697,123.92636,-749.75903,0,0,0,단델
988,701,-2123.1626,1334.0282,-294.07675,0,0,0,톤투스
989,701,-1976.4003,1334.0283,118.67117,0,0,0,톤투스
990,701,-1542.1348,1328.0769,-185.35149,0,0,0,톤투스
991,701,-1527.0303,1321.6989,-175.34155,0,0,0,톤투스
992,701,-1532.7852,1324.3367,-145.9143,0,0,0,톤투스
993,701,-2057.3525,1334.0282,-92.3089,0,0,0,톤투스
994,701,-1786.115,1334.0281,-199.76729,0,0,0,톤투스
995,701,-1785.9487,1333.7921,-2.4954605,0,0,0,톤투스
997,726,-1884.9868,892.9741,2120.4688,180,0,0,협곡 길드 미션
998,727,-677.85,724.39,-2528,0,0,0,보물 상자 LV1
999,728,1652.514,123.9272,-1050.8124,0,0,0,레타스 개울가
1000,729,-1592.7776,1334.0118,53.1868,-109,0,0,알림판
1001,730,-2114.6736,1334.0282,-266.32144,0,0,0,협곡지대 흙더미
1002,730,-1701.3296,1334.0283,-197.87387,0,0,0,탐사지점
1003,730,-1989.2487,1334.0283,108.02777,0,0,0,탐사지점
1004,730,-2166.124,1334.0281,-30.55168,0,0,0,탐사지점
1005,730,-2291.8699,1334.0284,-244.5067,0,0,0,탐사지점
1006,730,-3057.8123,1341.924,-548.2903,0,0,0,탐사지점
1007,730,-2856.6785,1341.9343,-615.98517,0,0,0,탐사지점
1008,730,-954.3198,1125.3899,-318.31177,0,0,0,탐사지점
1009,730,-676.26855,1125.3899,-573.49976,0,0,0,탐사지점
1010,730,-346.77548,1125.3899,-488.85852,0,0,0,탐사지점
1011,730,-731.95764,1125.3899,163.6929,0,0,0,탐사지점
1012,730,-889.7312,1125.3899,9.140024,0,0,0,탐사지점
1013,730,-354.72653,1125.3899,181.02748,0,0,0,탐사지점
1014,730,-492.73447,1125.3899,-170.58537,0,0,0,탐사지점
1015,730,-704.13666,1125.3899,-271.18463,0,0,0,탐사지점
1016,730,-170.31775,1125.3899,37.310577,0,0,0,탐사지점
1017,730,125.52631,1125.3899,-9.773265,0,0,0,탐사지점
1018,730,55.095028,1125.3899,-204.59042,0,0,0,탐사지점
1019,730,-108.32964,1125.3899,-157.04276,0,0,0,탐사지점
1020,730,-483.38022,1125.3899,68.81656,0,0,0,탐사지점
1021,730,-1807.3418,1334.0205,177.3881,0,0,0,탐사지점
1022,730,-1822.9386,1334.0283,50.62574,0,0,0,탐사지점
1023,730,-1708.9077,1334.0283,6.8363686,0,0,0,탐사지점
1024,730,-2279.5354,1334.0281,42.23286,0,0,0,탐사지점
1025,730,-2172.8953,1334.495,-176.6066,0,0,0,탐사지점
1026,731,948.94,123.93,-2356.21,0,0,0,공간이동 마법진(미니)
1027,732,-889.8,724.29,-2614.56,0,0,0,공간이동 마법진(미니)
1028,733,276.23,1125.39,-136.35,0,0,0,공간이동 마법진(미니)
1029,734,-2312.19,1334.6,-94.53,0,0,0,공간이동 마법진(미니)
1030,735,1057.8252,172.88,-46.416046,0,0,0,공간이동 마법진(미니)
1031,736,-743.08,689.44,1397.97,0,0,0,공간이동 마법진(미니)
1032,737,-1547.16,892.97,2258.58,0,0,0,공간이동 마법진(미니)
1033,738,-1877.9924,933.1929,1867.0027,0,0,0,
1034,739,457.66574,123.92652,-2357.4912,0,0,0,
1035,740,672.30634,123.92662,-2109.4333,-77,0,0,
