ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
329,5,1078.6702,1056.9204,-2264.619,0,0,0,몽당 나무
330,5,1179.2397,1056.9204,-2415.527,0,0,0,몽당 나무
331,5,1311.5815,1056.9204,-2528.282,0,0,0,몽당 나무
332,5,1415.6884,1056.9204,-2338.7852,0,0,0,몽당 나무
333,5,1408.0282,1056.9204,-2242.2915,0,0,0,몽당 나무
334,5,1377.3276,1056.9204,-2455.0256,0,0,0,몽당 나무
335,51,593.38605,1009.8799,-1594.424,-90,0,0,"  [응사 마스터]{nl}젠클라스 메타이"
336,4,1384.8374,1094.2795,241.92755,0,0,0,몽당 나무
337,4,1236.6007,1094.2795,389.50888,0,0,0,몽당 나무
338,4,1270.1338,1094.2795,598.53766,0,0,0,몽당 나무
339,4,1311.5668,1094.2795,708.72546,0,0,0,몽당 나무
340,4,1609.2543,1094.2795,640.27496,0,0,0,몽당 나무
341,4,1569.8679,1094.2795,444.7861,0,0,0,몽당 나무
342,4,1545.7762,1094.2795,291.7795,0,0,0,몽당 나무
343,4,1446.1232,1094.2795,544.38586,0,0,0,몽당 나무
344,61,-72.25984,1296.6271,2797.0464,70,0,0,누오로딘 폭포
346,63,595.86865,1008.3885,-1572.8224,-90,0,0,리쓰
347,5,1330.7148,1056.9204,-2331.7576,0,0,0,몽당 나무
348,5,1195.2242,1056.9204,-2197.4434,0,0,0,몽당 나무
349,5,-711.36957,989.25183,-2169.1487,0,0,0,몽당 나무
350,5,-796.42975,989.2518,-2327.8213,0,0,0,몽당 나무
351,5,154.35637,1077.3951,-2271.5813,0,0,0,몽당 나무
352,5,207.56532,1077.3951,-2227.7585,0,0,0,몽당 나무
353,5,794.84033,1056.9204,-2242.105,0,0,0,몽당 나무
354,5,877.3782,1056.9204,-2215.87,0,0,0,몽당 나무
355,59,354.4175,1426.8389,2697.9082,0,0,0,트리암불로
356,59,888.4559,1426.8389,2584.292,0,0,0,트리암불로
357,59,563.3172,1426.8389,2918.0327,0,0,0,트리암불로
358,59,734.93317,1427.0071,2905.156,0,0,0,트리암불로
359,59,769.06177,1426.8389,2741.3237,0,0,0,트리암불로
360,59,765.8938,1426.8389,2568.8958,0,0,0,트리암불로
361,59,459.41208,1426.8389,2545.1042,0,0,0,트리암불로
362,59,197.42484,1426.8389,2481.7957,0,0,0,트리암불로
363,59,615.2316,1426.8389,2606.5264,0,0,0,트리암불로
364,59,921.48254,1426.8389,2715.7766,0,0,0,트리암불로
365,48,369.5293,1426.8389,2639.319,0,0,0,타마
366,48,365.7393,1426.8389,2797.0854,0,0,0,타마
367,48,676.99005,1426.8389,2574.9844,0,0,0,타마
368,48,506.56662,1426.8389,2680.5928,0,0,0,타마
369,48,633.7839,1426.8389,2896.2812,0,0,0,타마
370,48,822.83,1426.8389,2770.017,0,0,0,타마
371,48,803.605,1426.8389,2641.6863,0,0,0,타마
372,48,884.73926,1426.8389,2486.9155,0,0,0,타마
373,48,816.211,1426.8389,2962.5986,0,0,0,타마
374,48,971.9517,1426.8389,2695.397,0,0,0,타마
375,48,187.23448,1426.8389,2457.063,0,0,0,타마
376,48,328.19284,1426.8389,2454.233,0,0,0,타마
377,64,-62.38,1300.63,2786.76,0,0,0,보물 상자 LV1
