ClassID,GenType,NPCID,PosX,PosY,PosZ,Direction,AnchorRange,Name
875,602,0,-242.24594,935.68713,-261.41037,0,0,몬젠 X
876,603,0,1658.3253,887.5892,-621.8292,-90,0,영혼을 인도하는 조각상
877,604,0,1658.1221,887.79675,-731.73157,0,0,몬젠 X
878,605,0,-217.55751,960.6872,-1804.256,-45,0,흐릿한 상자
879,606,0,-535.9864,955.0643,867.0446,0,0,음산한 그림자
880,606,0,-470.99258,933.47614,1145.7509,0,0,음산한 그림자
881,606,0,-525.56165,952.1689,1413.9862,0,0,음산한 그림자
882,606,0,-235.32584,935.6871,826.0167,0,0,음산한 그림자
883,606,0,-225.38248,915.6871,1121.1337,0,0,음산한 그림자
884,606,0,-216.222,935.6871,1359.5072,0,0,음산한 그림자
885,606,0,44.462715,916.152,866.0585,0,0,음산한 그림자
886,606,0,47.693233,919.1976,1128.7743,0,0,음산한 그림자
887,606,0,79.6908,937.0817,1415.7573,0,0,음산한 그림자
888,607,0,428.1915,929.8558,2712.6926,0,0,던전이벤트관리자
889,602,0,-258.76477,935.6871,655.3992,0,0,몬젠 X
890,602,0,-243.61894,955.6871,-3426.7566,0,0,몬젠 X
891,5,0,-247.2492,935.6871,-3548.9539,-90,0,테넷 화원
892,8,0,1344.7402,887.04376,-1033.7261,0,0,여신 바카리네의 상
893,609,0,1611.627,868.59863,-955.1895,-90,0,파수꾼의 묘비
894,610,0,-641.7699,935.6871,-615.21814,-90,0,파수꾼의 묘비
895,611,0,995.57635,915.9975,2860.0732,0,0,파수꾼의 묘비
896,612,0,-174.09622,935.6871,-2942.4016,-45,0,안내문
897,613,0,99.65654,935.6872,1985.8877,0,0,파수꾼의 묘비
899,614,0,-193.52856,935.93646,-1043.9053,0,0,늙은 크로뉴트 독침술사
900,614,0,79.43886,935.70776,-778.56335,0,0,늙은 크로뉴트 독침술사
902,614,0,-242.41203,926.8431,-739.8254,0,0,늙은 크로뉴트 독침술사
903,614,0,-542.6846,935.8988,-768.84863,0,0,늙은 크로뉴트 독침술사
905,614,0,-310.9554,935.6871,-2417.616,0,0,늙은 크로뉴트 독침술사
906,614,0,-128.50162,935.68713,-2301.7847,0,0,늙은 크로뉴트 독침술사
907,614,0,-158.57544,935.6871,-2575.3152,0,0,늙은 크로뉴트 독침술사
908,614,0,1442.3303,907.97327,-738.5314,0,0,늙은 크로뉴트 독침술사
909,614,0,1649.2509,887.81903,-718.18195,0,0,늙은 크로뉴트 독침술사
910,614,0,1618.3103,869.6864,-996.1,0,0,늙은 크로뉴트 독침술사
911,614,0,1353.556,886.8658,-980.2737,0,0,늙은 크로뉴트 독침술사
912,615,0,-211.85512,935.6304,1412.2667,0,0,썩은 콜리플라이 궁수
914,615,0,-187.05127,915.6871,1119.0054,0,0,썩은 콜리플라이 궁수
915,615,0,-262.45566,935.6871,826.97723,0,0,썩은 콜리플라이 궁수
916,615,0,-86.748405,935.6871,1892.8483,0,0,썩은 콜리플라이 궁수
917,615,0,392.02155,929.8557,2513.5105,0,0,썩은 콜리플라이 궁수
918,615,0,635.2765,929.8558,2443.142,0,0,썩은 콜리플라이 궁수
919,615,0,396.5722,929.8557,2730.326,0,0,썩은 콜리플라이 궁수
921,615,0,428.67487,940.6871,1964.5251,0,0,썩은 콜리플라이 궁수
922,700,0,180.11,935.79,-523.76,0,0,보물 상자 LV1
923,701,0,-571.3657,972.35,-1099.7296,-62,0,a
924,702,0,923.41754,922.28,3010.379,0,0,UnvisibleName
925,703,0,-231.58388,935.7,-1110.4863,0,0,
926,704,0,240.41681,974.66315,2901.9868,0,0,
927,705,0,-61,935,-2364,-35,0,
928,706,0,-91.86,935.69,-2376.17,0,0,
